taskId,description,language,context,tenant_name,word_count
3906,6sMWx0LsTzn7OnVNowl3ol,"You come to a fork in the road guarded by two doors. One door leads to paradise, while the other door leads to certain death. There are two guards, one standing at each door. One guard always tells the truth, and the other always lies, but you don't know which guard is which.You can ask only one question to one of the guards to determine which door leads to paradise. What question do you ask?",EN,"If you ask the truth-telling guard, they will truthfully tell you what the lying guard would say. Therefore, if you ask them which door the lying guard would point to, they will indicate the door that leads to certain death (because the lying guard would lie and point to the door of certain death). So, whatever door they indicate is the opposite door that leads to paradise.

If you ask the lying guard, they will lie about what the truth-telling guard would say. Therefore, if you ask them which door the truth-telling guard would point to, they will indicate the door that leads to certain death (because the truth-telling guard would truthfully point to the door of certain death). Again, whatever door they indicate is the opposite door that leads to paradise.

In both scenarios, regardless of which guard you ask, their answer will point you towards the door that leads to certain death. Therefore, to find the correct door to paradise, you should choose the opposite door to the one they indicate in response to your question.

This solution relies on leveraging the fact that the lying guard will always point towards certain death (opposite of what the truth-teller would say), allowing you to deduce the correct door to paradise.",Getmorebrain PoC,75
2667,6MdqYZMjPq8a6NeB2N4LJC,"""I give Pirrip as my father's family name, on the authority of his tombstone and my sister — Mrs. Joe Gargery, who married the blacksmith. As I never saw my father or my mother, and never saw any likeness of either of them (for their days were long before the days of photographs), my first fancies regarding what they were like were unreasonably derived from their tombstones. [...]""What is the name of the blacksmith's wife?",EN,,client_EN,75
3062,ay8t0XBC8PZ9WvMzDX0EpW,Link the sentences by adding these words to some of the sentences: suddenly | yesterday | after that | then   The driver cleaned the bus after lunch. He listened to the news on the radio at 12:30. He talked to his wife on the phone a few minutes later. The bus arrived at Redhill Private School at 12:45. It left the school at 12:50. Ten minutes later a car hit the bus near the Umlazi township.,EN,,EKV_English,76
1842,5zrUSQFW1x08mT2bAirLYH,"Escribe la respuesta utilizando una palabra clave.Durante una comida de negocios, Magdalena conoce a un hombre carismático y elegante. Inmediatamente se imagina que es uno de los ejecutivos que hablará de temas importantes frente a la audiencia de profesionales que se reunirá esta mañana. Al salir, Magdalena se da cuenta de que el hombre había venido en realidad a acompañar a su mujer, directora de una gran empresa. Magdalena fue una ""víctima"" de lo que se llama:",EN,,connectsolutions_en,77
1853,1BQf4Z0Bz0m5La0Q5TTUjl,"Escribe la respuesta utilizando una palabra clave.Durante una comida de negocios, Magdalena conoce a un hombre carismático y elegante. Inmediatamente se imagina que es uno de los ejecutivos que hablará de temas importantes frente a la audiencia de profesionales que se reunirá esta mañana. Al salir, Magdalena se da cuenta de que el hombre había venido en realidad a acompañar a su mujer, directora de una gran empresa. Magdalena fue una ""víctima"" de lo que se llama:",EN,,connectsolutions_sp,77
4351,9dqSKVbnRWj8XpLZnaQoul,"You work in the HR department and are processing new hire paperwork for a candidate named Alex. As you're reviewing the documents, you notice that the employment dates and job title on Alex's resume don't match the information provided on the new hire forms. When you ask Alex about the discrepancy, he says he embellished his resume a bit to appear more qualified, but assures you he can still do the job. What would you do in this situation?",EN,,Sales_LearningPool,79
2490,3nlmdgqIPfj9QJ8PstF7JN,"Formuliere deine Antwort mithilfe eines oder mehrerer Stichwörter.Im Führungsprozess ist die Beurteilung von Mitarbeitern eines der wichtigsten Elemente. Aber auch Führungskräfte sind nur Menschen. Menschen sind oft geneigt, die eigene Meinung über alles und jeden zu äußern, und dies oft auf voreingenommene Weise. Aufgrund einiger dieser Verzerrungen nimmt der Mensch dann subjektive Bewertungen vor.Nenne ein Beispiel für eine Verzerrung oder eine subjektive Bewertung, wie den Vergleichseffekt, bei dem eine Führungskraft die Leistung eines Mitarbeiters mit der seiner Kollegen vergleicht.",EN,,demo,79
2577,aTRLomJYZFr7Bjjytw2r9l,"Make six sentences about yourself, your family and your friends. - I / My brother / sister / mum / dad / friend / My friends - (not) go to (not) like (not) have (not) watch (not) play (not) get up early - the park, the shops, … - cats, dogs, spiders, … - a garden, plants in my room, … - films and videos about animals computer games, football, … - every weekend at the weekend every day …",EN,,EKV_English_Generative,80
4032,99ntP9zS50L8RilTz01S5s,"Cual es la idea principal del siguiente párrafo?Aunque no quieren acusar a nadie en “particular”, ambos sospechan que el origen de esta muerte masiva de abejas, que en la última década ya se ha repetido cuatro veces, está causada por el uso de fitosanitarios en los campos agrícolas cercanos. A pesar de que ya ha acabado el período de floración de los árboles frutales, el polen de las plantas “más pequeñas de las explotaciones podrían haberse contaminado con los pesticidas”, aseguraron ayer.",EN,,Sales_AulaPlaneta,82
3553,6T8MgBKFn8a7Yl8DcqBr4p,Write about a place in your area. Help: There’s a lake | castle | park | cave | … in/near my town. I was there at the weekend | last summer | with my family | … . You can go kayaking | do sport | meet friends | … and go swimming | do sport | meet friends | … there. I like it because it’s relaxing | beautiful | interesting | exciting | … and fun | beautiful | interesting | exciting | … .,EN,Write about a place in your area,EKV_English,87
1852,a5clCCL835paB5G9EPX50s,"Escribe la respuesta correcta utilizando las palabras clave.Luca es un ferviente defensor de la causa medioambiental. Es muy cuidadoso a la hora de cumplir con los principios que favorecen su protección y preservación. Desde hace algún tiempo, la empresa para la que trabaja ha sido denunciada por sus prácticas desleales en el tratamiento de residuos tóxicos. Como responsable de comunicación, su jefe le pide que difunda mensajes para limpiar el nombre de la empresa.Luca se siente cada vez más incómodo, está muy angustiado y siente mucha presión.¿Qué está experimentando Luca?",EN,,connectsolutions_en,90
3038,5RgWDkX4GUE9DSDmogH1iF,Write about your holidays. Then tell the class about them.   Example: My holidays were great | OK | awful | boring | ... . I went to Bavaria | went to ... | was at home | ... with my family | friends | ... . The weather was sunny | windy | cold | ... . We went swimming | visited ... | saw ... | bought ... | ... and played tennis | ate ... | ... . That was exciting | cool | awful | boring | ... . I took photos for my friends | saw ... | ate ... | played football | ... .,EN,,EKV_English,110
3129,6sPY9w0jSwl6cynhL17bQW,"Answer Nisha’s email. Help: Hi, Thank you for your email. I was … I … Bye, (your name) Hi, I’m back from my holiday. It was nice! We went to Durham to visit my grandparents. My grandpa had a big party because it was his 70th birthday. He really loved my birthday cake. My favourite cousin wasn’t there. He didn’t get a plane ticket. We were all very sad. We didn’t do a lot outside. The weather was awful. But the party was nice. Where were you in the summer holidays? What did or didn’t you do? Did you visit a nice place? How was it? See you later, Nisha",EN,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too.   How I won a prize The TV show ‘Teen chef of the year’ tries to find the UK’s best young chef. Twenty-four kids took part in the competition this year. They cooked lots of different meals for the judges – three chefs. The kids also answered many questions about food. At the end of the competition one kid was the winner – and that kid was me! My name is Joe Reedman. My entry form for the show: Entry form: Teen chef of the year Age: ‬13 Favourite food: scrambled eggs Favourite meal: breakfast Why I started: When I was six, I watched my mum in the kitchen. She was making a cake. The eggs, milk and flour became a delicious cake and it was like magic. I wanted to do magic cooking too! Ambition: to have my own restaurant ",EKV_English,110
3068,9rqaGdtA7CW6DrcjnY44M4,"Choose one of the cartoons. Describe it and explain its message. sky | clouds | head hurt | broken arm | broken leg Help: In cartoon 1 you can see … . Eric is … . He … . The others … . … says, “… .” In the background you can see … . The message of this cartoon is that … . car | sign | van | damaged road | gap Help: In cartoon 2 you can see … . There are … . There is … . They are … . In the middle there’s a sign which says “… ”. The message of this cartoon is that … .",EN,"  We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too. Most of Canada’s oil comes from the oil sands of Alberta. Oil sands are a mixture of sand, water and very heavy oil. They cover a huge area of the province. In the past it was too expensive to get the oil out of this mixture, but in the last 30 years the price of oil has increased so much that it has become financially worth it. In addition, there is a political advantage: if Canada has its own source of oil, it will become more independent from other countries. But a lot of people worry about the pollution that the extraction of oil may cause. “We haven’t seen the end of this yet,” says Jeff Tanner, a protester who leads the campaign against the oil companies. “CO2 emissions from the oil sands are very high. This project not only disturbs animals in their normal lives, but the oil companies have also destroyed a huge area where millions of wild animals, like rare birds, used to live.” 3. There is also another problem: transport. Since the decision to build a new pipeline from Alberta to the Pacific Coast, the protests haven’t stopped. Supporters of the project claim that it will create thousands of new jobs in the oil industry and reduce fuel prices. They say that the new pipeline will be able to transport a lot more oil than at present. Jeff Tanner, however, thinks that there will only be a few new jobs and most of them will be temporary. As most of the oil will be exported, the prices for oil in Canada won’t change. “What worries us most are leaks in the pipeline,” he adds. “It will cross miles of farmland and many rivers. A leak could do great damage to both people and wildlife.” Many experts agree with his view. 4. And then, of course, there is the problem that oil and gas are not renewable – which means that when we have used them up, there simply won’t be any more. Sooner or later we will have to replace them completely. Using the power of moving water can be one way of doing that. At the time of writing, 7% of Canada’s energy came from water power. There are water power plants all across the country; the biggest project is the James Bay Project in Quebec. However, these projects often also affect and change large regions. 5. In addition, we have been increasing the amount of energy produced from wind over the last few years and there are new projects to use geothermal energy too. It takes heat from deep in the earth and uses it to heat water. The hot water drives a power plant, which produces electricity. But both activists like Jeff Tanner and experts like Clara Hall think that we need to concentrate on renewable energy sources even more to make Canada ready for the future. We can do even better – and we will have to.   The sound of ice I’m standing on the ice, looking back at our ship for the last time. The HMS Erebus is in the same place off King William Island that she has been for nearly two years. A little further behind her I see the HMS Terror, also stuck in the ice. There is activity as crew from both ships load supplies and the sick men onto boats and sledges. Commander Fitzjames has checked to make sure we all have warm clothes on before we start walking south. Thankfully it is April now, and the sun is shining today. The months from November to March are terrible this far north. I was expecting to feel cold much of the time, but I had not imagined what it would feel like not to see the sun for months. However, I have experienced many things which I couldn’t have imagined when I began this voyage. Back then I had never been further north from Kent than London. Now, I am almost as far north as a man can go on earth and we are about to leave our ships to walk into the icy wilderness to find help. Many of our crew are sick and dying; we are all starving. How did we get to this point? Things were so different at the beginning of the voyage. Everything was going well after we left Greenland behind in July 1845. I had already had experience of working as a ship’s doctor, having worked on other ships for seven years. My job was to look after Sir John Franklin, the captain of the Erebus and the officers. Those first months at sea were busy and exciting. We had good winds and made progress to the northwest. Two of the senior officers often made trips onto land to do their scientific experiments. Back on the ship, they would try to explain how the magnetic readings they took on the coast were to make a magnetic chart of the world. They had to be far away from the ships to do this work, as any metal objects nearby would affect the readings. The officers were optimistic and excited. They told us that science and discovery were going to change the world. They believed their work would make sure that the British Empire would stay the most powerful nation on earth. Captain Franklin was also sure that it was only a question of time before we found a way through the ice and discovered the ‘northwest passage’, a sea route from Europe to Asia. All that didn’t mean much to most of the men on the ship, though. They found their entertainment watching Jacko, the ship’s monkey, dance around or do tricks for carrots from our tinned food rations. The monkey stole things from time to time and ran around the ship with them, but all the men on board liked her anyway. It’s a strange feeling to be leaving our ships behind. Of the 129 crew members who were with me at the start of this voyage in 1845, there are now only 105 still alive. People think that ice is still and silent. I have learned that this is not the case. Our first winter camp, from 1845 to 1846, was near Beechey Island. It was a good location, near land, and it was a good place to hunt. We added rabbits and partridges to our rations and even had a winter party on the ice, under bright torches. However, everything started to go wrong when one of our crew died there on the first day of 1846. Two more men passed away while we were still at that camp and we buried them there. The weather didn’t change much until June. After we could finally continue our journey, we’d only been at sea for a few weeks before we came to an ice river. Reid, our ice master, led us through difficult waters filled with fast-moving blocks of ice the size of houses. The temperature dropped and the sea quickly froze around the ships. The noise was terrible. It was easy to imagine a monster roaming around outside making those sounds. Thankfully the temperature rose enough to release us before the ice crushed our ships to pieces. But the thaw didn’t last long and we had hardly travelled any distance before the temperature dropped again and the ice forced us to make camp where we had got stuck. That is how we ended up here, off King William Island, in September of 1846. This is a terrible, empty place. There seem to be no wild animals or birds anywhere around. Still sledging parties went out onto land to hunt, hoping to add some fresh meat to our rations. They came back with nothing. The best they did was to kill several seals, but those tasted terrible and made us all feel ill. We somehow got through one winter here, though. Spirits were still high and through the long, dark nights we put on concerts and theatre shows for our entertainment. We were hoping that in the spring the ice would melt and allow us to continue our voyage. But the promised thaw did not arrive. The most awful thing then happened on 11th June 1847 when Sir John Franklin died. He had become ill with what seemed to be a cold. I did my best to attend to him, but still he got weaker and weaker. Commander Fitzjames became our new leader. The weather showed no sign of change and the ice had stopped our wonderful voyage of discovery. When I look back now I only see this as the time when the men began getting sick. Was the lack of fresh food making the men sick? Or was the reason the isolation of being out here in this endless white wilderness? The only other people we met in all this time was a party of five Inuit hunters who showed up one day travelling across the ice with their dog team. They spoke no English, so the officers used sign language and pictures drawn on the ice to communicate with them. They were here to hunt seals. Even the Inuit were struggling to find food because the weather had been so bad this year. Fitzjames invited one of the Inuit men on board, and with his help the officers got a better idea of our location on the maps. The crew invited the Inuit to come on board for dinner, but at dusk they disappeared with their dogs. And we never saw them again. Another winter passed here. We felt like trapped animals on our ships. I advised Commander Fitzjames to increase the ration of lemon juice, thinking that it was scurvy that made so many of the men tired and sick. But it didn’t make any difference. Our only source of food was the salted meat and tinned soups and vegetables in our stores. However, some of our tinned food had gone bad and some of the food had large pieces of metal in it from the soldering. Was it the tinned food that made us sick? I remembered that Jacko, the monkey, had loved the tinned carrots and that was all she ate. They remembered how she ran around the ship madly before she died. So it is, with our energy gone and our crew sick and dying, that on this day, 22nd April 1848, Commander Fitzjames made the decision to leave the ships and start walking, trying to make it to Back’s Fish River. We closed the ships and made them secure. Perhaps if the thaw comes suddenly those fit enough can come back to them and sail out of this terrible situation. Who knows what lies ahead of us, but surely it can’t be worse than going mad or dying here. I see movement. The men have loaded all the boats and sledges. I will take my place next to those fit enough to pull them across the ice. Let’s hope we find some food or meet some Inuit who can help us to find a trading post. I’m taking one last look at the ship that has been my home for the past three years and then we will travel into the unknown. Stephen Samuel Stanley – ship’s doctor, HMS Erebus   In New Zealand ",EKV_English,114
3057,5vRqn9PxMfcasYn6JnuIfb,"Could you live without electricity? Why (not)? Write a short text. Give three reasons. The question is “Could I live …?” I could (not) live without electricity because … | I also think that … | Another reason is … For example, … | If I only had / If I had no … So all in all … Work in groups of three. One of you reads his or her text to the others. The other two comment on the positions and reasons in the text. Then take turns. Useful phrases: I (don’t) agree with you. | I think you’re right/wrong there. | That’s true. | I don’t think so because … . | …",EN,"  The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing. “He isn’t going to find out. He and his friends have got enough wine to keep them drunk for a week. I’ll put it back before then.” Chris hated alcohol – he’d already seen too much of what it can do. He was the only one of us who didn’t have a drink when the DeSpain brothers brought some beer they’d stolen from their father. “Have you got bullets for it?” “Nine of them – all that was left in the box. He’ll think he used them himself, shooting at bottles when he was drunk.” “Any in it at the moment?” “No, of course not. What do you think I am?” I finally took the gun. I liked the heavy way it sat in my hand. I pointed the gun at a large tin with smelly trash spilling out of it and squeezed. KA – BLAM! The gun jumped in my hand. Fire shot from the end. It felt as if my wrist was broken. My heart was in my mouth. A big hole appeared in the tin – it was the work of an evil magician. “Wow!” I screamed. Chris was laughing wildly; I couldn’t tell if he was amused or scared. “You did it, you did it! Gordie Lachance is shooting Castle Rock to pieces. Be careful, everyone! Here comes Gordie!” “Shut up! Let’s go!” I screamed, and grabbed him by the shirt. I gave the gun to Chris and he pushed it into his backpack as we ran up the alley. When we reached Carbine Street we slowed to a walk, so that no one would notice us if they had heard the noise of the gun. Chris was still laughing. “Man, it’s a pity you couldn’t see your face. Oh, man, that was really great.” “You knew there was a bullet in it, didn’t you? That was a mean trick, Chris, really.” “I didn’t know, Gordie, honestly. I just took it out of my dad’s desk. He always takes the bullets out of it. I guess he was too drunk to remember last time.” Chris looked as innocent as a baby, but when we got to the clubhouse we found Vern and Teddy waiting, and he started to laugh again. He told them the whole story, and after everyone had had a good laugh Teddy asked Chris, “What do you think we need a gun for?” “Nothing, really,” Chris said. “Except we might see a wild animal. And anyway, it’s frightening out in the forest at night.” Everyone agreed with that. Chris was the strongest and bravest guy of us all, and he could say things like that. Did you put your tent up in the field?” Teddy asked Vern. “Yeah, and I put two lamps in it and turned them on, so it’ll look as if we’re there after dark.” “Hey, man, great!” I said, and slapped Vern on the back. For him, that was real thinking. He grinned. “So let’s go,” Teddy said. “It’s nearly twelve already.” Chris stood up and we gathered round him. “We’ll walk across Beeman’s field,” he said, “and then we’ll get to the railway tracks and just walk across the bridge into Harlow.” “How far is it, do you think?” Teddy asked. “I don’t know,” said Chris. “Harlow’s big. We’re going to have to walk at least twenty miles. Does that sound right to you, Gordie?” “Yeah. Maybe more – thirty miles.” “Come on, you guys,” Chris said, and picked up his backpack, blankets and water bottle.   Healthy and active at Thanksgiving? Healthy and active at Thanksgiving? headline written by Pam Warner (published 07/12/16 in Health & Style ) author, date, source What is your Thanksgiving like? Turkey and pumpkin pie? American football on the sofa? In the last couple of years a new trend has become popular in the USA: More people like to eat better quality food and live a more active life. introduction It is slowly going out of fashion to live off convenience and frozen food. A number of people shop for organic food at special supermarkets instead. In some states farmers’ markets offer a great variety of fresh vegetables and fruit from the region. “There are also dairy products, bread and meat without chemical additives at these markets. Organic food is not only much healthier but it tastes a lot better as well,” explains Emma from Boston. So how about some healthy recipes for Thanksgiving? Maybe pumpkin soup or mashed sweet potatoes? A roast turkey breast or a turkey roulade filled with apples and cranberries is delicious too. But there’s more to a healthy lifestyle than just food. A lot of trend sports show that you can have fun, spend time with friends and stay fit at the same time. Have you found the right sport for you yet? If not, here is a suggestion: How about standup paddleboarding? If you like water, that’s the ideal kind of sport for you. You stand on the board and you use a paddle to move through the water. Don’t worry, you don’t have to travel to the sea. A lot of clubs offer standup paddleboarding on lakes and rivers. Of course living healthy also means avoiding alcohol and drugs. Finn, a fitness instructor from Cleveland, says: “Drinking too much alcohol isn’t good for your health. Most alcoholic drinks have a lot of calories and negative effects on your fitness too. So why not try a smoothie instead?” Drugs are even worse. You can easily get addicted, and they often cause problems with your family or at school. main part To sum up, you can say that organic food together with doing sports is a great way to stay fit. You don’t have to do without your favorite meals. Just changing your lifestyle a bit will make you a much happier person. conclusion   A first date Dylan often thought about Abby. He really liked her. But he was too shy to ask her out on a date. Dylan’s friend Forget her. She’s not interested in you. She has a boyfriend. One day his books fell out of his locker right when Abby showed up. With Scott in tow, of course. How embarrassing. Scott Who’s that guy? Look at him! A few days later they had lunch together. Dylan helped Abby with her Science project. They didn’t notice Scott and his football friends. Scott’s friend Isn’t she your girlfriend? Dylan Let me explain. It’s not that hard! When Dylan went to the gym, the boys attacked him. Scott pushed him really hard and Dylan couldn’t do anything about it. Scott Stay away from her! Abby Stop it! You’re hurting him! A few days later Dylan asked Abby, “So, are you coming to the dance with me?” And she said yes. He was very nervous when he picked her up. Abby’s dad So, young man, you must be Dylan. The party was great. Everybody enjoyed the music and dancing. There was a big surprise that evening. Dylan and Abby were so proud. Presenter We proudly present this year’s Homecoming King and Queen. At the end of the evening Dylan took Abby home. There it was, the perfect moment. But … Abby’s dad Excuse me? ",EKV_English,116
3054,4Gvk7oeCwwF6GSHvRuxEj9,Get into groups of five. Each student chooses a different borough of New York: The Bronx: The Botanical Garden Manhattan: Rockefeller Center Queens: Citi Field Brooklyn: The Brooklyn Bridge Staten Island: Postcards 9/11 Memorial Find out information about one sight in your borough in the library or on the internet: What is special about it? When was it built? / When did it open? Imagine you are a New York taxi driver and the others are tourists: Present your sight to your group. You can start like this: We are now in … . Over there you can see … . It’s … . | There is/are … . It was built in … . | It opened in … .,EN,""" We are now in Manhattan. Over there you can see Rockefeller Center. It’s home to lots of events in New York City and it’s a center of art. You have a great view from the top of the building. It opened in 1933. We are now in the Bronx. Over there you can see the Botanical Garden. There are 50 different gardens, a river, a waterfall and lots more. There are also activities for children. It was built in 1891 and it opened in 1900. We are now in Queens. Over there you can see Citi Field. It’s a famous baseball stadium. It opened in 2009. We are now in Brooklyn. Over there you can see the Brooklyn Bridge. It connects Manhattan and Brooklyn. It opened in 1883. In 1884 21 elephants walked over the bridge to test it. We are now in Staten Island. Over there you can see the Postcards 9/11 Memorial. It’s a place to remember the 274 people from Staten Island who died in the attacks on September 11, 2011 there. It was built in 2004. """,EKV_English,121
