taskId,language,description,topic_id,word_count,sentence_count
3112,8v2MiA48Dub6AyNbiUsOsM,EN,"Is it better to be really strong or to be a very good musician? Write a text of 100 words in which you give your opinion and the reasons why you think so. The Titanic disaster The Belfast News Wednesday, 17th April 1912 TWO DAYS AFTER – MORE FACTS The giant ship Titanic, which was built here in Belfast’s shipyard, hit an iceberg on 14th April, shortly before midnight. Water filled the ship until it sank two hours and forty minutes later at 2:20 a.m. It was on its way from Southampton to New York, on its very first voyage. There were more than 2,200 passengers and crew on board. The people who were not in lifeboats when the ship sank did not survive in the cold sea. About 1,500 people died. WORLD’S LARGEST SHIP The Titanic was the largest and most expensive ship in the world. It had a swimming pool, Turkish baths, a gymnasium and two libraries. The ship’s builders, The White Star Line company, were sure that their ship was safe and could not possibly sink, so the Titanic only had 20 lifeboats. Those were only enough for 1,178 people, which is a bit more than half of the people on board the ship. LOCAL MEN DIE AT SEA Twenty of the crew were from Northern Ireland. The ship’s doctor, Dr John Simpson, 37, was born in Belfast. His mother was optimistic when a letter from him arrived at her home yesterday. However, we have found out that he posted the letter during the ship’s last stop. We now know that Dr Simpson did not survive. DOG SAVES LIVES Some were lucky and the ships which came to save the passengers of the Titanic found their lifeboat. According to a passenger, one of the dogs on board saved the lives of the people in one lifeboat. A ship only found this lifeboat in the dark night and the foggy weather because they heard the dog when it barked.",,1987,20
3113,3q7pEBcYBuBaLQkMI9XG8K,EN,"Write an e-mail to describe how to get to your home on public transport. Write an e-mail to a friend from another country: Give him or her advice how to get to your house from the airport or train station. Useful phrases: You should take a taxi | the bus to … Then change to … | get off at … It’s two | three | … stops. The journey takes … minutes | hours. You must buy the ticket on the bus | at … | in … . You needn’t walk far. It costs … . Help: E-MAIL Hi Helen, Let me tell you how to get to my house from the train station. You should take the bus ... Best wishes, …    The Titanic disaster The Belfast News Wednesday, 17th April 1912 TWO DAYS AFTER – MORE FACTS The giant ship Titanic, which was built here in Belfast’s shipyard, hit an iceberg on 14th April, shortly before midnight. Water filled the ship until it sank two hours and forty minutes later at 2:20 a.m. It was on its way from Southampton to New York, on its very first voyage. There were more than 2,200 passengers and crew on board. The people who were not in lifeboats when the ship sank did not survive in the cold sea. About 1,500 people died. WORLD’S LARGEST SHIP The Titanic was the largest and most expensive ship in the world. It had a swimming pool, Turkish baths, a gymnasium and two libraries. The ship’s builders, The White Star Line company, were sure that their ship was safe and could not possibly sink, so the Titanic only had 20 lifeboats. Those were only enough for 1,178 people, which is a bit more than half of the people on board the ship. LOCAL MEN DIE AT SEA Twenty of the crew were from Northern Ireland. The ship’s doctor, Dr John Simpson, 37, was born in Belfast.",,2079,20
3114,3wcZKDv1JAp878kS5lWB5W,EN,"1. Choose one of the five boroughs of New York: Manhattan, The Bronx, Queens, Brooklyn or Staten Island. Then pick three landmarks. Find out information about them in the library or on the internet: What is special about them? Who built them? When did they open? … 2. Imagine you are a New York taxi driver: Present the landmarks of your borough to a tourist.",,65,8
3115,1eKkX9eE46K66zvZLQqfe8,EN,"How could the story continue? Write a summary with your ideas. Use the simple present. Useful phrases: The boys walk … | Then they find … | Suddenly … | They start to feel … | After a long time … | In the end … | Their parents are … Find out on the internet what really happens in the story The Body by Stephen King. The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun.",,899,20
3116,4Gvk7oeCwwF6GSHvRuxEj9,EN,"Get into groups of five. Each student chooses a different borough of New York: The Bronx: The Botanical Garden Manhattan: Rockefeller Center Queens: Citi Field Brooklyn: The Brooklyn Bridge Staten Island: Postcards 9/11 Memorial Find out information about one sight in your borough in the library or on the internet: What is special about it? When was it built? / When did it open? Imagine you are a New York taxi driver and the others are tourists: Present your sight to your group. You can start like this: We are now in … . Over there you can see … . It’s … . | There is/are … . It was built in … . | It opened in … .  "" We are now in Manhattan. Over there you can see Rockefeller Center. It’s home to lots of events in New York City and it’s a center of art. You have a great view from the top of the building. It opened in 1933. We are now in the Bronx. Over there you can see the Botanical Garden. There are 50 different gardens, a river, a waterfall and lots more. There are also activities for children.",,303,20
3117,65TnHLf4HHf6U8LfvZUEQM,EN,"Which other art forms than comics were invented in America? Find out on the internet. The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing. “He isn’t going to find out.",,1235,20
3118,7c7EfWGr3TJ78QMCSI0U6J,EN,"Do Dylan and Abby stay together? What happens next? Write the last paragraph. The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing.",,1462,20
3119,5vRqn9PxMfcasYn6JnuIfb,EN,"Could you live without electricity? Why (not)? Write a short text. Give three reasons. The question is “Could I live …?” I could (not) live without electricity because … | I also think that … | Another reason is … For example, … | If I only had / If I had no … So all in all … Work in groups of three. One of you reads his or her text to the others. The other two comment on the positions and reasons in the text. Then take turns. Useful phrases: I (don’t) agree with you. | I think you’re right/wrong there. | That’s true. | I don’t think so because … . | …    The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad.",,1565,20
3120,4JJt44MdjWH88z5F0nMA5j,EN,"“It is the greatest mistake to do nothing because you can only do a little. Do what you can.” – Sydney Smith Explain the meaning of this quote. Then discuss: Do you agree? Say why or why not. The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun.",,1487,20
3121,15sKzdWMaXB8f0Mx9Aomk1,EN,"Collect all the information about José that you can find in the text “Living the dream?”. Use it to write an article about José. Help: José Blanco is a baseball player with a big future – that’s what people tell us. Introduction: The most important thing about the person, interest in the reader, José is from…. He immigrated to … when … . His parents had been … in their home country and José’s dad … . José lives in … now. He is good at … . He started to take baseball seriously when … . After he had become … . Now he … . He wants to … . Main part: Details of the would you like to meet José? Write to us and win a ticket for his next baseball match. Interesting conclusion: e.g. Frage oder Aufforderung an Leser/Leserin    The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them.",,1878,20
3122,9FHPtL8Lbn8uLdsqhCN4F,EN,"Answer the question. How are the legal provisions? The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing. “He isn’t going to find out.",,2070,20
3123,4JbleLRfJVb7fw0HOwrJH8,EN,Who gives better advice – friends or parents? Give your opinion. Write your opinion.,,14,3
3124,ay8t0XBC8PZ9WvMzDX0EpW,EN,Link the sentences by adding these words to some of the sentences: suddenly | yesterday | after that | then   The driver cleaned the bus after lunch. He listened to the news on the radio at 12:30. He talked to his wife on the phone a few minutes later. The bus arrived at Redhill Private School at 12:45. It left the school at 12:50. Ten minutes later a car hit the bus near the Umlazi township.,,76,6
3125,5s8399RbkWI8GvGTjOnr8e,EN,Talk about social differences. Why are the people in this situation? Discuss your ideas in class. Start like this: Maybe the woman in the first photo / the girl in the second photo … . Useful words: very good job | has lost her job | rich husband | has run away from home,,54,5
3126,8mZsoep8FuD5yNROtdXExC,EN,Make notes about what you do in your free time and why. Then talk with a partner.,,17,2
3127,4fHzBC8AGaM6WS2QwbGMt3,EN,"Look at the structure of the text We can do even better . How does the author finish? We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too.",,785,20
3128,6Q0HRlA2xM5aq7g7fTc2kb,EN,"Describe the narrator of the story. Describe the narrator in about 120 words. We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too.",,2174,20
3129,aN3TuuzODvX6KFjaxt1gl8,EN,"Write a newspaper report about the 2011 Christchurch earthquake. Write about 200 words. Read your reports to your group and choose the best article. We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas.",,2188,20
3130,9rqaGdtA7CW6DrcjnY44M4,EN,"Choose one of the cartoons. Describe it and explain its message. sky | clouds | head hurt | broken arm | broken leg Help: In cartoon 1 you can see … . Eric is … . He … . The others … . … says, “… .” In the background you can see … . The message of this cartoon is that … . car | sign | van | damaged road | gap Help: In cartoon 2 you can see … . There are … . There is … . They are … . In the middle there’s a sign which says “… ”. The message of this cartoon is that … . We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2.",,2278,20
3131,5i9DHXRIoblaUJkAdk2cl9,EN,"Work in groups of three. Copy and complete the table. Job People Problems … … …    We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too.",,2578,20
3132,6BKtN5ZByiq6CALJjrLthp,EN,"What do you find most interesting about Martin Luther King, Jr.’s life? We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too. Most of Canada’s oil comes from the oil sands of Alberta.",,3535,20
3133,5KgxQUShvpd7UZ4GDJKSYt,EN,"Clara’s letter: Find out …   about their problem. We can do even better – by Lindsay Fern (21/1/2017) 1. Our country is rich in natural resources, like gas, oil, wood and water. Canada is also a world leader in using its natural resources to produce energy. Compared to other countries, we are doing quite well when it comes to using modern technology and renewable energy – after all, Canada produces ten percent of the world’s electricity produced from water power. But are we doing enough? 2. Canada mainly relies on traditional resources, like natural gas and oil, for energy. Over the last couple of years, technology has improved so much that today we have access to oil and gas reserves that weren’t available before. But these ways of exploiting natural resources come with their own particular problems. They seriously affect the environment. A good example is ‘fracking’, where a mixture of chemicals, sand and huge amounts of water is used. This mixture is pushed into the ground under great pressure in order to break open the rock which holds the gas. After that the gas rises and can be collected. Clara Hall, an expert on energy technology, explains, “Fracking has allowed us to extract natural gas that is very deep in the ground.” But there is not enough information available on which chemicals are used for fracking. The local people are afraid that these chemicals could poison them and pollute nearby rivers. Even worse, in some places the damage done to the ground by fracking has already caused earthquakes. There is always the danger of a major explosion when dealing with gas. Oil is a controversial source of energy too. Most of Canada’s oil comes from the oil sands of Alberta.",,3912,20
3135,3EoN7DIcYL57i360TaDolo,EN,"You are in your last year at high school. Write a text about your plans after school for the school magazine. Include the following information: Name Age Class What you like and dislike What you are good at/interested in Your plans (go to college, find a job, apply for …, travel, …) Write about 80 words.",,56,3
3136,gidUSxLYmI8SaS4CEwBEW,EN,"Use your notes to write your summary. Start with the introduction. Name the title, the author and where the text comes from. Don’t forget to say what the text is about. Now summarise each paragraph of the main part in a few sentences. Use your notes to help you. Write a conclusion. Say what you think about the article. How to: A general rule says that a summary can be up to one third of the original text. It can be shorter though too. Remember to use your own words. 1. Useful phrases for the introduction: The article “…” was written by … on … . The text/article/story is about … . It explains / describes / deals with … 2. Main part: Always use the simple present to write a summary. Use your own words: Pam Warner talks about organic food and farmers’ markets. She explains what these markets offer. … First/Second/Third … / Then / After that … 3. Useful phrases for the conclusion: To sum up, I can say … .",,1410,20
3137,1QPhN3J8uLV922tAqHajDv,EN,"Write a poem or a chant about working in a coal mine. This is the first verse: I’m working in a coal mine, I’m always tired, I have to work hard, don’t want to get fired! Make up more verses like this. Help: only eat bread / soon be dead gas smell / don’t feel well coal mine – dirty / get old? – be thirty Billy – my friend / … the end …  ""A deadly silence

1. My name is Jonas Fox and I’m twelve years old. I work in the mines and my job is to sit near a door in the tunnel every day. I must open the door when the coal arrives. Then, after it’s gone, I quickly close the door again. Every day I sit in the dark, but I’m never scared. That’s because my friend Billy is always there with me. Billy sings all day long. He’s yellow with little black eyes which look like they are made of glass. Billy is a canary, you see? It’s never boring with Billy around. I would love to sing too, but I can’t even talk. 2. Sometimes there is gas in the mine. And when gas touches a flame, it explodes. Last year a terrible gas explosion in a mine killed 30 miners and ten boys.",,805,20
3138,aLwFy3GUOol7l1biGDMTSH,EN,"Write a message to Joe. Say what you find good about his blog. You can also ask questions. Help: Congratulations! | … sounds interesting. | I tried your recipe … | I don’t know how to … | Can you give me a tip, please? A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework.",,501,20
3190,6djKwYzu2uLasWvaYgKLGX,EN,"What happened next in the story? Write five or six sentences. Useful words: his bedroom | play the game | high score | talk to Gwen | ...    A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no!",,344,20
3191,6sPY9w0jSwl6cynhL17bQW,EN,"Answer Nisha’s email. Help: Hi, Thank you for your email. I was … I … By, (your name) Hi, I'm back from my holiday. It was nice! We went to Durham to visit my grandparents. My grandpa had a big party because it was his 70th birthday. He really loved my birthday cake. My favourite cousin wasn’t there. He didn’t get a plane ticket. We were all very sad. We didn’t do a lot outside. The weather was awful. But the party was nice. Where were you in the summer holidays? What did or didn’t you do? Did you visit a nice place? How was it? See you later, Nisha    A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen.",,566,20
3252,7FMzLYhiwZL80oHBRPZcRZ,EN,"The objectives of Alexandra's company is to master labor costs, but also to reduce employees' overtime. How can executives make an optimal comparison of the advantages of each lens?",,36,2
3294,8T4FAKkSueV7jVP2QQ1qA5,EN,"What is the generic term? Sand, carrot, leek, bean ...",,8,2
3295,5d9ZE5qW6FR6QiBfGM5ioz,EN,Describe the change of aggregate when evaporating.,,6,1
3297,8c3aHzy274K8CxY8mVyXcE,EN,Describe the change in physical state during evaporation. (250 characters),,10,2
3536,3kgE2MdqNTU6GygdJfDMcg,EN,Describe the change in physical state during evaporation. (250 characters),,10,2
3592,Ry6IZB4CG2anssBKVsKg4,EN,"Transform the following sentence into the pastum passively. ""An old man reads a book in the park.""",4816.0,16,2
3593,4UGorA0ELVB8knzWDl2zCU,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
3594,1Ye1SrK0z9K8WIIRfNewwS,EN,Write a sentence in the past tense. Use the following words: Yesterday - I - tell - story - a,,20,2
3826,1puds7wZtjh6KyKV9KC3y4,EN,What is the difference between a rectangle and a square? Explain in 1 sentence.,,14,2
3827,82ynova45HLavEoCLp8jGK,EN,what is the capital of the USA?,,7,1
3828,2k8Z6d1saLb9Ubd1TBXRzL,EN,"Read the text carefully and summarize what you learned. Fruit is a collective term of the raw, mostly water -containing fruits or parts of them (e.g. seeds) that come from trees, bushes and perennials. In Germany, the average daily consumption of fruit and obstacle certificates (without fruit juices) is 230 grams for men and 278 grams for men. The United Nations General Assembly appointed the International Year of the Fruit and Vermins in 2021. The term fruit (Old High German Obaz, Middle High German OB (e) Z, Early High German Obs; ""fruit, tree fruit"") stands out from the relationship word OB and a verbal nomas related to food with an output meaning 'covering' (for basic food), originally prisely fruits, originallytogether. The Unorganic Tendus has been performing since the 16th Century on. The name is community Germanic, see Mittelniederedeutsch ōvet, āvet, ōves, ōvest, middle -aged and Dutch ooft as well as Altenglisch ofet (t). The distinction between fruit and vegetables is not organic, but cultural and therefore blurred. As a rule, fruit of several years and vegetables comes from one -year -old plants (according to food definition). The sugar content in the fruit is usually higher. From a botanical point of view, fruit arises from the fertilized flower, vegetables arise from other parts of the plant. Paprika, tomatoes, pumpkins, zucchini, eggplants and cucumbers are fruits and, according to the above (botanical) definition, belong to fruit (since they arise from fertilized flowers), but are used as annual plants (food definition: vegetables) and are generally because of the lack of sweetnessor acid referred to as fruit vegetables. Rhubarb, on the other hand, is a leaf stick, but is also used as fruit. The division of fruit described below into fruit start groups (core fruit, stone fruit, exotic fruits, etc.) is the usual today. In the botany, on the other hand, under the collective term, fruit is summarized “all those seeds and fruits of cultivated or wildly growing plants that are generally eaten raw and are of pleasant, mostly sweet or sour taste. If these are seeds, they are also very nutritious due to the high sugar content and the associated high energy content, while fruits, whose seeds are often not consumed, usually have pulp with a high water content and therefore only low nutritional value. Thanks to their content of vitamins and mineral salts, they […] represent an important addition to food […]. """,,374,19
3830,6ROesqeuPJA6ABHXMOlpuu,EN,Write the sentence in the passive present. Bring the package - should -,,12,2
3840,yqjln1Xkhq6sBUWiG3HU7,EN,Modify this task to change the default aspects added to a task.,,12,1
3841,a0MfFF7ZBqT9KPSp9QYupz,EN,"Write a sentence in the future tense. Use the following words:

Today - I - read - story - a",,20,2
3842,5sfYvW5OuJt5z1ZG8IaOOj,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
3843,LFjJdqwcqB9di6Akll84S,EN,Translate The Following Sentence to English: The weekend was super nice.,,11,1
3844,1evEEGuxXhF8xv1tOWtjxQ,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
3845,1KRvjczLAGnagj5slATYTp,EN,Describe the interaction between the girl and the dog in the following picture:,4815.0,13,1
3846,aCimYoDf3uVaVrhqUR4mCl,EN,"How does deforestation impact climate change, and what measures can be taken to address deforestation and promote reforestation efforts?",,19,1
3847,4gAaXE0y1jN6vk1VynBJp0,EN,How does the burning of fossil fuels contribute to the greenhouse effect and global warming?,,15,1
3848,aosVrO8fJc96Q0q8o6lGNv,EN,"How can societies adapt to rising sea levels and increased risk of extreme weather events caused by climate change, particularly in vulnerable coastal communities?",,24,1
3849,mzL1MhYiBK68GFH8kiHQT,EN,What strategies can be implemented to mitigate threats to agriculture and ensure sustainable food production amidst the impacts of climate change on global food security?,,25,1
3850,2AJnHGFoIcW9tW66xKFRAx,EN,What are the primary sources of greenhouse gas emissions?,,9,1
3851,6T8MgBKFn8a7Yl8DcqBr4p,EN,Write about a place in your area. Help: There’s a lake | castle | park | cave | … in/near my town. I was there at the weekend | last summer | with my family | … . You can go kayaking | do sport | meet friends | … and go swimming | do sport | meet friends | … there. I like it because it’s relaxing | beautiful | interesting | exciting | … and fun | beautiful | interesting | exciting | … . Write about a place in your area,,94,6
3867,7tdnrdrMDFm6cTs9xegrNH,EN,"Translate the sentence: ""This spoon is intended for soup.""",,10,1
3868,3ovitrjiuTsazplG1e3wJx,EN,"Translate the sentence: ""This spoon is intended for soup.""",,10,1
3870,8ZZvQBU26cx7OETTXhw0Gz,EN,"Write a sentence in the future tense. Use the following words:

Today - I - read - story - a",,20,2
3872,4REEV3mMLvL6QiCOpn5Byh,EN,Modify this task to change the default aspects added to a task.,,12,1
3874,7Jj0FHJYZDz9GO9kJhtHaU,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
3876,8mRh709pecG9kyBQ815DAs,EN,Modify this task to change the default aspects added to a task.,,12,1
3883,B2WThFwMC9aiNtTroNYLZ,EN,"Translate the sentence: ""I want to be paid in cash.""",,10,1
3884,4D6hh5irXkm7RrXZAr3LBD,EN,"Translate the sentence: ""I want to be paid in cash.""",,10,1
3885,3yFWdyLYR9m6z9rvt5v68J,EN,"Translate the sentence: ""I don't need a lawyer.""",,8,1
3886,95pzhSkM1q65wNIdT4aPYi,EN,"Translate the sentence: ""This tree is as old as that.""",,11,1
