taskId,id,aspectId,sampleSolution,name,description,tenantId,categoryId,type,groupId,metaData
2503,271IJw3ZGtB8wCpwJ951NZ,257117.0,199315,,Geschwindigkeitsarten kennen,Die/Der Lernende kennt keine verschiedenen Geschwindigkeitsarten.,140,8.0,MISCONCEPTION,148760.0,
2504,48NghmTL58Y84TBAMVw5eD,257136.0,199018,,Verschiedene Bewegungsarten kennen,Die/Der Lernende kennt verschiedene Bewegungsarten,140,8.0,CONCEPT,148531.0,
2505,88IiMqzfjZU6Qt32rivyjB,256892.0,199018,,Verschiedene Bewegungsarten kennen,Die/Der Lernende kennt verschiedene Bewegungsarten,140,8.0,CONCEPT,148531.0,
2506,48NghmTL58Y84TBAMVw5eD,257137.0,199019,,Verschiedene Bewegungsarten kennen,Die/Der Lernende kennt keine verschiedenen Bewegungsarten.,140,8.0,MISCONCEPTION,148531.0,
2507,88IiMqzfjZU6Qt32rivyjB,256893.0,199019,,Verschiedene Bewegungsarten kennen,Die/Der Lernende kennt keine verschiedenen Bewegungsarten.,140,8.0,MISCONCEPTION,148531.0,
2508,96ZF7y4gJbJaW7Ij6MJXS2,257198.0,199422,,Konzept der elektrischen Stromstärke verstehen,Die/Der Lernende versteht das Konzept der elektischen Stromstärke.,140,8.0,CONCEPT,148843.0,
2509,96ZF7y4gJbJaW7Ij6MJXS2,257199.0,199423,,Konzept der elektrischen Stromstärke verstehen,Die/Der Lernende versteht das Konzept der elektrischen Stromstärke nicht.,140,8.0,MISCONCEPTION,148843.0,
2510,96ZF7y4gJbJaW7Ij6MJXS2,257200.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2511,vEhPAb752Va2DJp4wX3HR,260191.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2512,9npQcyWvFZ65GZLs3AATej,260231.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2513,9RQyrKG4prV5xpPE2eLoOl,258242.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2514,6fUZ5CMyPUP5OnlFOReoAb,258570.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2515,6J6LeClJEo8aO8n8VA3oFu,257332.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2516,69cWhu8WUa29ncgl98NDQf,257414.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2517,4w0FbGp7bBZ8y5vuj0fmdH,257478.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2518,36kHMGRnS2l6BPDrGpHf88,256952.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2519,1t1PhuQLHbv7ycUKjQhPBl,255976.0,193514,,Beschreiben können,Die/Der Lernende beschreibt in der Antwort.,140,3.0,CONCEPT,144222.0,
2520,96ZF7y4gJbJaW7Ij6MJXS2,257201.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2521,vEhPAb752Va2DJp4wX3HR,260192.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2522,9npQcyWvFZ65GZLs3AATej,260232.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2523,9RQyrKG4prV5xpPE2eLoOl,258243.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2524,6fUZ5CMyPUP5OnlFOReoAb,258571.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2525,6J6LeClJEo8aO8n8VA3oFu,257333.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2526,69cWhu8WUa29ncgl98NDQf,257415.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2527,4w0FbGp7bBZ8y5vuj0fmdH,257479.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2528,36kHMGRnS2l6BPDrGpHf88,256953.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2529,1t1PhuQLHbv7ycUKjQhPBl,255977.0,193515,,Beschreiben können,Die/Der Lernende beschreibt nicht in der Antwort.,140,3.0,MISCONCEPTION,144222.0,
2530,335T0HdqhcE8Zex5LKdvSF,257218.0,199448,,Formelzeichen für physikalische Grössen kennen,Die/Der Lernende kennt Formelzeichen für physikalische Grössen.,140,8.0,CONCEPT,148863.0,
2531,335T0HdqhcE8Zex5LKdvSF,257219.0,199449,,Formelzeichen für physikalische Grössen kennen,Die/Der Lernende kennt keine Formelzeichen für physikalische Grössen.,140,8.0,MISCONCEPTION,148863.0,
2532,335T0HdqhcE8Zex5LKdvSF,257220.0,199452,,Einheiten für physikalische Grössen kennen,Die/Der Lernende kennt Einheiten für physikalische Grössen.,140,8.0,CONCEPT,148868.0,
2533,335T0HdqhcE8Zex5LKdvSF,257221.0,199453,,Einheiten für physikalische Grössen kennen,Die/Der Lernende kennt keine Einheiten für physikalische Grössen.,140,8.0,MISCONCEPTION,148868.0,
2534,9NFiXOJ1J1Y5Im5epoYmzm,259967.0,199509,,Umrechnung von Stromstärken verstehen,Die/Der Lernende versteht die Umrechnung von Stromstärken.,140,8.0,CONCEPT,148915.0,
2535,9NFiXOJ1J1Y5Im5epoYmzm,259968.0,199510,,Umrechnung von Stromstärken verstehen,Die/Der Lernende versteht die Umrechnung von Stromstärken nicht.,140,8.0,MISCONCEPTION,148915.0,
2536,5qqeLrk3QHP9jYoc6E6XoO,257282.0,199535,,Konzept des elektrischen Widerstands verstehen,Die/Der Lernende versteht das Konzept des elektrischen Widerstands.,140,8.0,CONCEPT,148935.0,
2537,6J6LeClJEo8aO8n8VA3oFu,257326.0,199535,,Konzept des elektrischen Widerstands verstehen,Die/Der Lernende versteht das Konzept des elektrischen Widerstands.,140,8.0,CONCEPT,148935.0,
2538,5qqeLrk3QHP9jYoc6E6XoO,257283.0,199536,,Konzept des elektrischen Widerstands verstehen,Die/Der Lernende versteht das Konzept des elektrischen Widerstands nicht.,140,8.0,MISCONCEPTION,148935.0,
2539,6J6LeClJEo8aO8n8VA3oFu,257327.0,199536,,Konzept des elektrischen Widerstands verstehen,Die/Der Lernende versteht das Konzept des elektrischen Widerstands nicht.,140,8.0,MISCONCEPTION,148935.0,
2540,5qqeLrk3QHP9jYoc6E6XoO,257284.0,184531,,Erläutern können,Die/Der Lernende erläutert in der Antwort.,140,3.0,CONCEPT,136040.0,
2541,5vYSuVvzUtj7grNpHl2P9E,255726.0,184531,,Erläutern können,Die/Der Lernende erläutert in der Antwort.,140,3.0,CONCEPT,136040.0,
2542,4QTxDi36R0O8o0tzoNOC4s,255748.0,184531,,Erläutern können,Die/Der Lernende erläutert in der Antwort.,140,3.0,CONCEPT,136040.0,
2543,13UI7608E2c6uSrPNzIeD8,255596.0,184531,,Erläutern können,Die/Der Lernende erläutert in der Antwort.,140,3.0,CONCEPT,136040.0,
2544,5qqeLrk3QHP9jYoc6E6XoO,257285.0,184532,,Erläutern können,Die/Der Lernende erläutert nicht in der Antwort.,140,3.0,MISCONCEPTION,136040.0,
2545,5vYSuVvzUtj7grNpHl2P9E,255727.0,184532,,Erläutern können,Die/Der Lernende erläutert nicht in der Antwort.,140,3.0,MISCONCEPTION,136040.0,
2546,4QTxDi36R0O8o0tzoNOC4s,255749.0,184532,,Erläutern können,Die/Der Lernende erläutert nicht in der Antwort.,140,3.0,MISCONCEPTION,136040.0,
2547,13UI7608E2c6uSrPNzIeD8,255597.0,184532,,Erläutern können,Die/Der Lernende erläutert nicht in der Antwort.,140,3.0,MISCONCEPTION,136040.0,
2548,471scVDfU7j67XOEhdJ9Oi,260035.0,199676,,Berechnung der physikalischen Grösse Kraft verstehen,"Die/Der Lernende versteht, wie man die physikalische Grösse Kraft berechnet.",140,8.0,CONCEPT,149051.0,
2549,471scVDfU7j67XOEhdJ9Oi,260036.0,199677,,Berechnung der physikalischen Grösse Kraft verstehen,"Die/Der Lernende versteht nicht, wie man die physikalische Grösse Kraft berechnet.",140,8.0,MISCONCEPTION,149051.0,
2550,471scVDfU7j67XOEhdJ9Oi,260037.0,199180,,Berechnen können,Die/Der Lernende berechnet in der Antwort.,140,3.0,CONCEPT,148659.0,
2551,471scVDfU7j67XOEhdJ9Oi,260038.0,199181,,Berechnen können,Die/Der Lernende berechnet nicht in der Antwort.,140,3.0,MISCONCEPTION,148659.0,
2552,6VdIbDnKYqZ7JtKAryqShB,260059.0,199734,,Berechnung der Zentripetalbeschleunigung verstehen,"Die/Der Lernende versteht, wie man die Zentripetalbeschleunigung berechnet.",140,8.0,CONCEPT,149100.0,
2553,6VdIbDnKYqZ7JtKAryqShB,260060.0,199735,,Berechnung der Zentripetalbeschleunigung verstehen,"Die/Der Lernende versteht nicht, wie man die Zentripetalbeschleunigung berechnet.",140,8.0,MISCONCEPTION,149100.0,
2554,3wG99vuIIkY6BuEiO9M3Wo,260083.0,199760,,Die Formeln zur Berechnung der Zentripetalbeschleunigung verstehen,Die/Der Lernende versteht die Formeln zur Berechnung der Zentripetalbeschleunigung.,140,8.0,CONCEPT,149120.0,
2555,3wG99vuIIkY6BuEiO9M3Wo,260084.0,199761,,Die Formeln zur Berechnung der Zentripetalbeschleunigung verstehen,Die/Der Lernende versteht die Formeln zur Berechnung der Zentripetalbeschleunigung nicht.,140,8.0,MISCONCEPTION,149120.0,
2556,3wG99vuIIkY6BuEiO9M3Wo,260085.0,199764,,Den scheinbaren Widerspruch bei der Zentripetalbeschleunigung klären,Die/Der Lernende kann den scheinbaren Widerspruch bei der Zentripetalbeschleunigung klären.,140,8.0,CONCEPT,149125.0,
2557,3wG99vuIIkY6BuEiO9M3Wo,260086.0,199765,,Den scheinbaren Widerspruch bei der Zentripetalbeschleunigung klären,Die/Der Lernende kann den scheinbaren Widerspruch bei der Zentripetalbeschleunigung nicht klären.,140,8.0,MISCONCEPTION,149125.0,
2558,78T4Ip5F271aSLkqoqeKi3,257568.0,199922,,Vorteile die von der Sonne ausgehen verstehen,"Die/Der Lernende versteht Vorteile, die von der Sonne ausgehen.",140,8.0,CONCEPT,149260.0,
2559,78T4Ip5F271aSLkqoqeKi3,257569.0,199923,,Vorteile die von der Sonne ausgehen verstehen,"Die/Der Lernende versteht die Vorteile, die von der Sonne ausgehen, nicht.",140,8.0,MISCONCEPTION,149260.0,
2560,78T4Ip5F271aSLkqoqeKi3,257570.0,199926,,Gefahren die von der Sonne ausgehen verstehen,Die/Der Lernende versteht Gefahren die von der Sonne ausgehen.,140,8.0,CONCEPT,149265.0,
2561,78T4Ip5F271aSLkqoqeKi3,257571.0,199927,,Gefahren die von der Sonne ausgehen verstehen,"Die/Der Lernende versteht Gefahren, die von der Sonne ausgehen, nicht.",140,8.0,MISCONCEPTION,149265.0,
2562,vEhPAb752Va2DJp4wX3HR,260189.0,199952,,Den Aufbau der Sonne verstehen,Die/Der Lernende versteht den Aufbau der Sonne.,140,8.0,CONCEPT,149285.0,
2563,vEhPAb752Va2DJp4wX3HR,260190.0,199953,,Den Aufbau der Sonne verstehen,Die/Der Lernende versteht den Aufbau der Sonne nicht.,140,8.0,MISCONCEPTION,149285.0,
2564,56YIKwXCYKk7GeodV2GTuv,260209.0,199978,,Relative Bewegung in Inertialsystemen verstehen,Die/Der Lernende versteht das Phänomen der relativen Bewegung in Inertialsystemen.,140,8.0,CONCEPT,149305.0,
2565,56YIKwXCYKk7GeodV2GTuv,260210.0,199979,,Relative Bewegung in Inertialsystemen verstehen,Die/Der Lernende versteht das Phänomen der relativen Bewegung in Inertialsystemen nicht.,140,8.0,MISCONCEPTION,149305.0,
2566,56YIKwXCYKk7GeodV2GTuv,260211.0,199982,,Das Konzept von Inertialsystemen auf die Praxis anwenden,Die/Der Lernende kann das Konzept von Inertialsystemen iauf die Praxis anwenden.,140,8.0,CONCEPT,149310.0,
2567,56YIKwXCYKk7GeodV2GTuv,260212.0,199983,,Das Konzept von Inertialsystemen auf die Praxis anwenden,Die/Der Lernende kann das Konzept von Inertialsystemen nicht auf die Praxis anwenden.,140,8.0,MISCONCEPTION,149310.0,
2568,bxFYRdU6UQ5QJnAzaQ2Bq,260249.0,200056,,Geschwindigkeit eines Elektrons in einer Elektronenstrahlröhre berechnen,Die/Der Lernende kann die Geschwindigkeit eines Elektrons in einer Elektronenstrahlröhre unter dem Einfluss einer gegebenen Beschleunigungsspannung bestimmen,140,8.0,CONCEPT,149365.0,
2569,bxFYRdU6UQ5QJnAzaQ2Bq,260250.0,200057,,Geschwindigkeit eines Elektrons in einer Elektronenstrahlröhre berechnen,Die/Der Lernende kann die Geschwindigkeit eines Elektrons in einer Elektronenstrahlröhre unter dem Einfluss einer gegebenen Beschleunigungsspannung nicht bestimmen.,140,8.0,MISCONCEPTION,149365.0,
2570,4ASu9L17dlA98RigiNeCXZ,260301.0,197827,,Positionierung der Himmelskörper bei Neumond verstehen,"Die/Der Lernende kann erklären, dass bei Neumond die Himmelskörper in der Reihenfolge Sonne - Mond - Erde stehen, was eine Sonnenfinsternis ermöglicht.",140,8.0,CONCEPT,147528.0,
2571,4ASu9L17dlA98RigiNeCXZ,260302.0,197828,,Positionierung der Himmelskörper bei Neumond verstehen,"Die/Der Lernende kann nicht erklären, dass bei Neumond die Himmelskörper in der Reihenfolge Sonne - Mond - Erde stehen, was eine Sonnenfinsternis ermöglicht.",140,8.0,MISCONCEPTION,147528.0,
2572,617ImPaKVjk6aXXAjvFZAH,258344.0,197847,,Zusammenhang zwischen Abstand und Mondscheibengröße verstehen,"Die/Der Lernende kann erklären, wie der Abstand zwischen Erde und Mond die sichtbare Größe der Mondscheibe beeinflusst",140,8.0,CONCEPT,147544.0,
2573,617ImPaKVjk6aXXAjvFZAH,258345.0,197848,,Zusammenhang zwischen Abstand und Mondscheibengröße verstehen,"Die/Der Lernende kann nicht erklären, wie der Abstand zwischen Erde und Mond die sichtbare Größe der Mondscheibe beeinflusst.",140,8.0,MISCONCEPTION,147544.0,
2574,617ImPaKVjk6aXXAjvFZAH,258346.0,214840,,Prinzip hinter der ringförmigen Sonnenfinsternis verstehen,"Die/Der Lernende versteht das Prinzip, durch das die verkleinerte Mondscheibe die Sonne nicht mehr vollständig verdecken kann.",140,8.0,CONCEPT,159100.0,
2575,617ImPaKVjk6aXXAjvFZAH,258347.0,214841,,Prinzip hinter der ringförmigen Sonnenfinsternis verstehen,"Die/Der Lernende versteht das Prinzip nicht, durch das die verkleinerte Mondscheibe die Sonne nicht mehr vollständig verdecken kann.",140,8.0,MISCONCEPTION,159100.0,
2576,3uWSXzpxSUF9QMJdD71ugc,259745.0,197911,,Lichtweg im Wasser verstehen,"Die/Der Lernende kann erklären, wie Lichtbündel, die von einem Objekt unter Wasser ausgehen, an der Wasseroberfläche gebrochen werden.",140,8.0,CONCEPT,147599.0,
2577,3uWSXzpxSUF9QMJdD71ugc,259746.0,197912,,Lichtweg im Wasser verstehen,"Die/Der Lernende kann nicht erklären, wie Lichtbündel, die von einem Objekt unter Wasser ausgehen, an der Wasseroberfläche gebrochen werden.",140,8.0,MISCONCEPTION,147599.0,
2578,3uWSXzpxSUF9QMJdD71ugc,259747.0,197915,,Ein Ziel unter Berücksichtigung des Lichtwegs auswählen,"Die/Der Lernende kann die richtige Zielposition wählen, um das Objekt zu treffen.",140,8.0,CONCEPT,147604.0,
2579,3uWSXzpxSUF9QMJdD71ugc,259748.0,197916,,Ein Ziel unter Berücksichtigung des Lichtwegs auswählen,"Die/Der Lernende kann die richtige Zielposition nicht wählen, um das Objekt zu treffen.",140,8.0,MISCONCEPTION,147604.0,
2580,3uWSXzpxSUF9QMJdD71ugc,259749.0,197919,,Umweltvariablen berücksichtigen,"Die/Der Lernende kann den Einfluss von Variablen wie der Tiefe des Wassers, der Position des Fisches und der Entfernung zum Zielort berücksichtigen",140,8.0,CONCEPT,147609.0,
2581,3uWSXzpxSUF9QMJdD71ugc,259750.0,197920,,Umweltvariablen berücksichtigen,"Die/Der Lernende kann den Einfluss von Variablen wie der Tiefe des Wassers, der Position des Fisches und der Entfernung zum Zielort nicht berücksichtigen.",140,8.0,MISCONCEPTION,147609.0,
2582,3uWSXzpxSUF9QMJdD71ugc,259753.0,197929,,Skizzieren können,Die/Der Lernende skizziert in der Antwort.,140,3.0,CONCEPT,147618.0,
2583,3uWSXzpxSUF9QMJdD71ugc,259754.0,197930,,Skizzieren können,Die/Der Lernende skizziert nicht in der Antwort.,140,3.0,MISCONCEPTION,147618.0,
2584,4NWm00QFhQA7q9Rxr4d8bv,228998.0,114810,,Satzintegrität: Saubere Formulierung,"Der Satz ist grammatikalisch nicht sauber formuliert, weil ein Prädikat oder Subjekt fehlt. ",140,1.0,MISCONCEPTION,76252.0,
2585,2nATmprWRRNaYZRjg4v1FZ,228326.0,114810,,Satzintegrität: Saubere Formulierung,"Der Satz ist grammatikalisch nicht sauber formuliert, weil ein Prädikat oder Subjekt fehlt. ",140,1.0,MISCONCEPTION,76252.0,
2586,4NWm00QFhQA7q9Rxr4d8bv,229001.0,114629,,is missing verb,,140,,MISCONCEPTION,,
2587,2nATmprWRRNaYZRjg4v1FZ,228329.0,114629,,is missing verb,,140,,MISCONCEPTION,,
2588,4NWm00QFhQA7q9Rxr4d8bv,229002.0,114547,,Satzintegrität: Kommasetzung Fehler,Der Lernende hat einen Fehler bei der Kommasetzung gemacht.,140,1.0,MISCONCEPTION,76252.0,
2589,2nATmprWRRNaYZRjg4v1FZ,228330.0,114547,,Satzintegrität: Kommasetzung Fehler,Der Lernende hat einen Fehler bei der Kommasetzung gemacht.,140,1.0,MISCONCEPTION,76252.0,
2590,4NWm00QFhQA7q9Rxr4d8bv,229003.0,114549,,Satzintegrität: Satzanfang Fehler,Der Lernende hat den Satzanfang nicht grossgeschrieben.,140,1.0,MISCONCEPTION,76252.0,
2591,2nATmprWRRNaYZRjg4v1FZ,228331.0,114549,,Satzintegrität: Satzanfang Fehler,Der Lernende hat den Satzanfang nicht grossgeschrieben.,140,1.0,MISCONCEPTION,76252.0,
2592,4NWm00QFhQA7q9Rxr4d8bv,229004.0,114550,,Satzintegrität: Satzzeichen Fehler,Der Lernende hat am Ende des Satzes einen Fehler mit dem Satzzeichen gemacht.,140,1.0,MISCONCEPTION,76252.0,
2593,2nATmprWRRNaYZRjg4v1FZ,228332.0,114550,,Satzintegrität: Satzzeichen Fehler,Der Lernende hat am Ende des Satzes einen Fehler mit dem Satzzeichen gemacht.,140,1.0,MISCONCEPTION,76252.0,
2594,4NWm00QFhQA7q9Rxr4d8bv,229007.0,174675,,homonym,,140,,MISCONCEPTION,,
2595,2nATmprWRRNaYZRjg4v1FZ,228335.0,174675,,homonym,,140,,MISCONCEPTION,,
2596,4NWm00QFhQA7q9Rxr4d8bv,229008.0,171219,,pleonasm,,140,,MISCONCEPTION,,
2597,2nATmprWRRNaYZRjg4v1FZ,228336.0,171219,,pleonasm,,140,,MISCONCEPTION,,
2598,4NWm00QFhQA7q9Rxr4d8bv,229009.0,171223,,helvetism,,140,,MISCONCEPTION,,
2599,2nATmprWRRNaYZRjg4v1FZ,228337.0,171223,,helvetism,,140,,MISCONCEPTION,,
2600,4NWm00QFhQA7q9Rxr4d8bv,229010.0,174678,,other,,140,,MISCONCEPTION,,
2601,2nATmprWRRNaYZRjg4v1FZ,228338.0,174678,,other,,140,,MISCONCEPTION,,
2602,4NWm00QFhQA7q9Rxr4d8bv,229011.0,114678,,grammar,,140,,MISCONCEPTION,,
2603,2nATmprWRRNaYZRjg4v1FZ,228339.0,114678,,grammar,,140,,MISCONCEPTION,,
2604,4NWm00QFhQA7q9Rxr4d8bv,229012.0,174680,,style,,140,,MISCONCEPTION,,
2605,2nATmprWRRNaYZRjg4v1FZ,228340.0,174680,,style,,140,,MISCONCEPTION,,
2606,4NWm00QFhQA7q9Rxr4d8bv,229013.0,171220,,duplicate,,140,,MISCONCEPTION,,
2607,2nATmprWRRNaYZRjg4v1FZ,228341.0,171220,,duplicate,,140,,MISCONCEPTION,,
2608,4NWm00QFhQA7q9Rxr4d8bv,229014.0,174682,,missing negation word,,140,,MISCONCEPTION,,
2609,2nATmprWRRNaYZRjg4v1FZ,228342.0,174682,,missing negation word,,140,,MISCONCEPTION,,
2610,4NWm00QFhQA7q9Rxr4d8bv,229015.0,174683,,missing spaces around punctuation,,140,,MISCONCEPTION,,
2611,2nATmprWRRNaYZRjg4v1FZ,228343.0,174683,,missing spaces around punctuation,,140,,MISCONCEPTION,,
2612,4NWm00QFhQA7q9Rxr4d8bv,229016.0,174684,,multiple whitespaces,,140,,MISCONCEPTION,,
2613,2nATmprWRRNaYZRjg4v1FZ,228344.0,174684,,multiple whitespaces,,140,,MISCONCEPTION,,
2614,4NWm00QFhQA7q9Rxr4d8bv,229017.0,174685,,diacritics accent,,140,,MISCONCEPTION,,
2615,2nATmprWRRNaYZRjg4v1FZ,228345.0,174685,,diacritics accent,,140,,MISCONCEPTION,,
2616,4NWm00QFhQA7q9Rxr4d8bv,229018.0,174686,,diacritics cedilla,,140,,MISCONCEPTION,,
2617,2nATmprWRRNaYZRjg4v1FZ,228346.0,174686,,diacritics cedilla,,140,,MISCONCEPTION,,
2618,4NWm00QFhQA7q9Rxr4d8bv,235307.0,183875,,Regeln für sicheren Umgang,Die/Der Lernende kann Regeln für den sicheren Umgang mit elektrischem Strom formulieren.,140,5.0,CONCEPT,135273.0,
2619,4NWm00QFhQA7q9Rxr4d8bv,235308.0,183876,,Regeln für sicheren Umgang,Die/Der Lernende kann Regeln für den sicheren Umgang mit elektrischem Strom NICHT formulieren.,140,5.0,MISCONCEPTION,135273.0,
2620,4NWm00QFhQA7q9Rxr4d8bv,235390.0,114548,,Satzintegrität: Prüfung nicht möglich,Die Korrektheit der Struktur des Satzes kann nicht überprüft werden.,140,1.0,MISCONCEPTION,76252.0,
2621,2nATmprWRRNaYZRjg4v1FZ,235396.0,114548,,Satzintegrität: Prüfung nicht möglich,Die Korrektheit der Struktur des Satzes kann nicht überprüft werden.,140,1.0,MISCONCEPTION,76252.0,
2622,2nATmprWRRNaYZRjg4v1FZ,235354.0,183962,,Stromkreiserkenntnis,Die/Der Lernende kann den geschlossenen Stromkreis in der Straßenbahn identifizieren.,140,5.0,CONCEPT,135409.0,
2623,2nATmprWRRNaYZRjg4v1FZ,235355.0,183963,,Stromkreiserkenntnis,Die/Der Lernende kann den geschlossenen Stromkreis in der Straßenbahn NICHT identifizieren.,140,5.0,MISCONCEPTION,135409.0,
2624,4tdFIEKgJcN8pDz0THGAiL,235642.0,184433,,Ausrichtung der Elementarmagnete und Magnetismus verstehen,"Die/Der Lernende versteht, dass die Ausrichtung der Elementarmagnete in einem Material entscheidend für dessen magnetische Eigenschaften ist.",140,8.0,CONCEPT,135949.0,
2625,4tdFIEKgJcN8pDz0THGAiL,235643.0,184434,,Ausrichtung der Elementarmagnete und Magnetismus verstehen,"Die/Der Lernende versteht nicht, dass die Ausrichtung der Elementarmagnete in einem Material entscheidend für dessen magnetische Eigenschaften ist.",140,8.0,MISCONCEPTION,135949.0,
2626,4tdFIEKgJcN8pDz0THGAiL,235644.0,184435,,Physische Einwirkungen auf magnetische Materialien verstehen,"Die/Der Lernende versteht, dass physische Einwirkungen wie Schläge die magnetischen Eigenschaften eines Materials verändern können.",140,8.0,CONCEPT,135950.0,
2627,4tdFIEKgJcN8pDz0THGAiL,235645.0,184436,,Physische Einwirkungen auf magnetische Materialien verstehen,"Die/Der Lernende versteht nicht, dass physische Einwirkungen wie Schläge die magnetischen Eigenschaften eines Materials verändern können.",140,8.0,MISCONCEPTION,135950.0,
2628,4tdFIEKgJcN8pDz0THGAiL,235826.0,184374,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,CONCEPT,135865.0,
2629,65eNn3PCq6w5WAeM5Fk2W3,236767.0,184374,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,CONCEPT,135865.0,
2630,8vE22fUmqBm6vXcdBMnHGn,235548.0,184374,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,CONCEPT,135865.0,
2631,13UI7608E2c6uSrPNzIeD8,255590.0,184374,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,CONCEPT,135865.0,
2632,4iKvmjujZXZ7RXhYMJjqU7,235580.0,184374,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,CONCEPT,135865.0,
2633,4tdFIEKgJcN8pDz0THGAiL,235827.0,184375,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,MISCONCEPTION,135865.0,
2634,65eNn3PCq6w5WAeM5Fk2W3,236768.0,184375,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,MISCONCEPTION,135865.0,
2635,8vE22fUmqBm6vXcdBMnHGn,235549.0,184375,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,MISCONCEPTION,135865.0,
2636,13UI7608E2c6uSrPNzIeD8,255591.0,184375,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,MISCONCEPTION,135865.0,
2637,4iKvmjujZXZ7RXhYMJjqU7,235581.0,184375,,Elementare Zusammensetzung von Magneten verstehen,"Die/Der Lernende versteht nicht, dass Magnete aus geordneten Elementarmagneten bestehen.",140,8.0,MISCONCEPTION,135865.0,
2638,adoECk379fi7XbekmJ1S47,255788.0,185592,,Elektrische Leitfähigkeit von Wasser verstehen,"Die/Der Lernende versteht, dass Wasser ein elektrischer Leiter ist.",140,8.0,CONCEPT,136688.0,
2639,adoECk379fi7XbekmJ1S47,255789.0,185593,,Elektrische Leitfähigkeit von Wasser verstehen,"Die/Der Lernende versteht nicht, dass Wasser ein elektrischer Leiter ist.",140,8.0,MISCONCEPTION,136688.0,
2640,adoECk379fi7XbekmJ1S47,255790.0,185594,,Art der Gefahr von Feuchtigkeit im Bezug mit Elektrik verstehen,Die/Der Lernende kennt die drohende Gefahr eines Stromschlags beim Hantieren mit Elektrik mit feuchten Händen.,140,8.0,CONCEPT,136689.0,
2641,adoECk379fi7XbekmJ1S47,255791.0,185595,,Art der Gefahr von Feuchtigkeit im Bezug mit Elektrik verstehen,Die/Der Lernende kennt die drohende Gefahr eines Stromschlags beim Hantieren mit Elektrik mit feuchten Händen nicht.,140,8.0,MISCONCEPTION,136689.0,
