taskId,language,description,topic_id,word_count
2527,9n5hk827DCD9EtXHAd6dBA,deu,fahrradfahrerin geschwindigkeit km h berechn zeit benotigen meter zuruckzuleg berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechn beispiel geben -- m t -- suchen v losung v -- t v m s v m es berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechnen rechendreieck rechendreieck gut hilfsmittel physik unterricht rechenaufgaben richtig losen losen aufgeben musst allerd genau uberlegen physikalisch groß suchen beispielsweis zeit t suchen musst t finger zuhalter siehst sofort rechnen musst t s v dagegen es ausgerechnet liefern rechendreieck folgend formel -- v t beispielrechnung beispiel kannst lernen geschwindigkeit lauferin berechnen kannst m lauf benotigen vera sekund berechn vera geschwindigkeit m lauf geben -- m t -- suchen v losung v -- t v m s v m es lauft vera geschwindigkeit m s,,158
2528,6pZwpyL2bMH7rQd0kArXFz,deu,kaffeemaschin steckdos anschließen fließen stromstark a gerat berechn elektrisch widerstand widerstand strom metal drahen geben frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil grafik elektron stoßen dabei immer atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen erwarmung draht bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten je groß widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst sehen elektrisch widerstand berechnen geben u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,,220
2529,6seYtgaaE6G8FVtjqPQZuV,deu,landern sudamerika betragen spannung steckdos v berechn stromstark heizdrahen haartrockn ω fließen widerstand strom metal drahen geben frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil grafik elektron stoßen dabei immer atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen erwarmung draht bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten je groß widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst sehen elektrisch widerstand berechnen geben u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,,222
2530,2OQCBDJwLCl9pXYy4t8PVJ,deu,vergleichen groß mass sonn erd sonn durchschnittlich stern außeren drittel durchschnittlich galaxi wichtigst energiequel fur erd leben moglich ware sonn zentrum sonnensystem aquatorradiu betragen km mass kg rund gesamtmass sonnensyst aufbau sonn inn aufbau sonn zeigen mehrer schichen -- kern fusionszon wasserstoff helium verschmilzen strahlungszon konvektionszon danach folgen photosphar sichtbar oberflach sonn bilden photosphar schließen mehrer schicht sonnenatmosphar chromosphar km dick schichen temperatur k sonnenfinsterni sichtbar korona erstrecken uber mehrer million km dicht niedrig hochenergetisch teilch ergeben allerd temperatur mehrere million kelvin dadurch treten hochionisiert ionen rontgenstrahlung erzeugen sonnenwind strom schnell proton elektron korona entstehen sonnenwind verantwortlich fur krummung kometenschweif immer sonn richten fur polarlicht erdatmosphar b stark sonnenwind konn ausbreitung elektromagnetisch well erd sogar stromversorgung stor magnetfeld sonn innerhalb sonn heiß ionisieren ga stromt entstehen sonn magnetfeld magnetfeldlinien konne bundeln vereinige bogenformig oberflach austret stelle entstehen dunkl sonnenflecken temperatur rund k niedrig sonnenoberflachen -- feldbog kurzschließen kommen koronal massenauswurf sogenannter flare erd ahnlich stark auswirkung sonnenwind fuhr sonn bilden zentrum sonnensystem erd erreichen unterschiedlich strahlung teilchenstrom sonn z b sichtbar licht sonnenwind,,173
2531,QFEzR1AzWgasclEn5uuzL,deu,leila fuhren trick legen cent munz cent munz tisch bewegen tisch krei solang bewegung anhalt bewegen cent munz krei cent munz bleiben jedoch liegen erklar,,25
2534,1eJJgPLTQ1r9oEJHjwOeq3,deu,magnetisch flussdicht -- handelsublich neodym magnet betragen oberflach etwa t schatzen ab flussdicht hilf empfindlichst schulublich kraftmess auflosung m n messen begrunden entscheidung erkenntniss physik stufenweis gewinnen beobachtung fahren bedarf definit neu physikalisch groß grundlag vorhanden messung ermoglich quantit aussagen mathematisch gesetz fassen lassen leiter magnetfeld bringen leiterschaukel magnetfeld ausgelenkt sobald strom bestehen -- kraft schaukel großt leiter senkrecht feldlinien ausgerichtet anschluss vertauschen schaukel richtung ausgelenkt fur richtung kraft gelten drei finger regel linker hand b zeigen daume linker hand bewegungsrichtung elektron zeigefing richtung magnetisch feldlinie geben mittelfing richtung kraft magnetisch flussdicht quantitativ beschreibung feldern verwenden kraft geeignet probekorp probekorp fur magnetisch feld eignen leiter lang s elektrisch strom stark i bestehen leiter magnetfeld bringen ausrichten kraft maxim b stehen leiter senkrecht feldlinien betrag kraft abhangigkeit stromstark i lang s messen finden f i fall -- konstant f -- fall i konstant f produkt i -- proport gelten f i -- konstant untersuchung magnetisch feldern durchfuhren quotient f i -- konstant wert groß b f i -- magnetfeld beschreiben heißen magnetisch flussdicht entsprechen prinzipiel magnetischen feldstark einheit magnetisch flussdicht eerfin nikola tesla benannt t e -- l a t n a m v -- m magnetisch flussdicht vektoriel groß richtung feldlinien kraft f leiterabschnitt stehen senkrecht kraft ergeben leiter feldlinien senkrecht zueinand stehen leiterlang s wirksam lang s -- sin φ ersetzen b geben lang leiter magnetfeld wirksam senkrecht verlaufend anteil wirksam lang s vergleichen vorgehensweis quantitativ beschreibung magnetisch feld elektrisch feld ware konsequ b magnetisch feldstark bezeichnen historisch grund geschehen jedoch stromfuhrend leit magnetfeld gemaß drei finger regel ablenken quotient b f i -- heißen magnetisch flussdicht -- vektoriel groß richtung feldlinie,,273
2535,3pst8BqZhTJapDXkfXzpbM,deu,person mass m k g springen hoch m trampolin d n m berechnen weit trampolin dehnen schiffsarzt robert mayer notieren tagebuch verworren idee uber umwandlung bewegung warm gleichzeitig meinen neu system physik mitbringen fachweln begegnen damal abweisend heut folgen ide erhaltungsgroßen frei fahrt achterbahn beginnen hoch gelegen startpunkt geschwindigkeit wagen nehmen bergab bergauf ab wahrend fahrt hoch geschwindigkeit wagen standig fur sehen groß relativ kennzeichn zustand wagen erst wagen bahn erd zusammengehorig auffassen physik betrachten daher korper eindeutig beschreibung vorgang notig system fallend flummi immer schnell bei aufpral bod kurz streck v m -- abgebremst verformen dabei springen hoch andernd groß geschwindigkeit hoch verformung zeigen verschied zustand system ball erd physik vorstellung entwickeln beobachtbaren veranderung unveranderlich groß geben große heißen energi quantit aussagen uber energi konn gehen zwei annahmen energi groß erfassen jeweilig zustand system messbar hoch h fur hohenenergi e h geschwindigkeit v fur bewegungsenergi e -- verformung -- fur spannenergi system e es durfen beschreibung energi verwendet groß wechselwirkung korpern system sprechen abgeschlossen system z -- energi system verlasst konstant system energi bleiben erhalten betrachten gleiter luftkissenbahn herabsinkend antriebsgewicht beschleunigen sieh experi bewegungsenergi solang system erd luftkissenbahn gleiter antriebsmass weit energieuberfuhrunge stattfind system abgeschlosse lassen mechanisch energi zwei ter beschreiben hohenenergi e h m g h bewegungsenergi e b m v ter ergeben einheit fur energi kg m s j joul wert hohenenergi hangt festlegung nullniveau fur hoch ab hohenenergi bewegungsenergi uberfuhrt kommen hohendifferenz ausgang endlag unabhangig bezugsniveau anderung bewegungsenergi entsprechend differenz quadrat anfang endgeschwindigkeit bestimmen entspannend fed reibungsarm gelagert gleiter beschleunigen sieh experi spannenergi hierbei spannenergi bewegungsenergi uberfuhrt mass geschwindigkeit gleiter zugehorig ter hergeleiten spannenergi e -- d es ter fur mechanisch energi abbildung achterbahn wagen erd abschließen system betrachten gesamtenergi konstant fur zeitpunkt bewegung summ hohenenergi e h bewegungsenergi e -- wobei der anteil laufend konn hoch geschwindigkeit lassen energietermen bestimmen z b geschwindigkeit hochsten punkt loop ausreicht hochsten punkt herunterzufall durchfahre erst betrachtung kraft beurteilen energiekonzept konn kenntni bewegungsgleichungen beschreibung bewegung wichtig groß bestimmen energiekonzept liefern angabe zeitlich ablauf durchfallen hoch h fuhren unabhangig bahnkurv sten selber endgeschwindigkeit lang bewegung dauern sagen hupfenden flummi hohenenergi e h bewegungsenergi e -- spannenergi e -- ineinand uberfuhren betrag einzeln anteil konn farbig anzeig energiekontenmodel darstellen betrachten flummi boden abschließen system ball aufpral ausgangshoh erreichen liegen hohenenergi reibungsfreien vorgangen gelten energieerhaltungssatz mechanik gesamtenergi abgeschlossen mechanisch system summ hohenenergi bewegungsenergi spannenergi konstant reibung system energi entziehen thermisch energi mehr vollstandig mechanisch energi e h e b e -- umsetzbar system reibung mehr abschließen zeigen bei flummi sprunghoh nehmen immer ab verformung bei aufpral uberfuhrung thermisch energi verbinden erhaltungssatz idealisierung wirklichkeit lassen energieumsetzungen reibung strahlung nie ganz v meiden betrachten system dadurch erweitern weit ter anderung thermischen energi ebenfal berucksichtigen zeigen wiederum erhaltung gesamtenergi bewegungsenergi korper kinetisch energi e kin bezeichnen fur hohenenergi verwenden begriff lageenergi e l potenziel energi e pot mechanisch energi lassen folgend ter beschreiben hohenenergi e h m g h bewegungsenergi e b m v spannenergi e -- d -- reibungsfreien vorgangen abgeschlossen system summ hohenenergi bewegungsenergi spannenergi konstant energieerhaltungssatz mechanik,,505
2537,1ZhT7fwjpniaaCskzdOnyk,deu,bagg tieflad verladen entwickl praktik losung stell schief eben helfen mensch offentlich gebaud neben treppe rampe vorhanden rampe sollen mensch rollstuhl zugang gebaud erleichtern ramp beispiel fur schief eben ramp ramp schrage flach schief eben untersuch versuchsaufbau grafik kannst untersuch mithilf schiefen eben kraft sparen haltst experimentierwagen federkraftmess schiefen eben fest zugkraft f z festhalten benotigst dabei genauso groß hangabtriebskraft f h wagen schief eben hinunterzieht schiefen eben last oben transportierst gelten je klein steigungswinkel α desto klein hangabtriebskraft f h gleich maß zugkraft f z schiefen eben kraft sparen allerd kraftweg klein steigungswinkel immer groß gold regel mechanik gelten schiefen eben merk schief eben helfen kraft sparen vergroßeren kraftweg entsprechend,,111
2538,6TGMWbfrXY0a0lpY9BKvCb,deu,nenn beispiel fur einsatz zahnrader zahnradern konn kraft direkt ubertrag zwei mehr zahnrad miteinand kombiniert entstehen zahnradgetrieb geschwindigkeiten bei zahnradgetrieb zwei zahnrad miteinand kombiniert zahnrad gleich groß drehen antreibend zahnrad genauso schnell angetriebend zahnrad antreibend zahnrad groß angetrieben zahnrad drehen antreibend zahnrad langsam antreibend zahnrad antreibend zahnrad klein angetrieben zahnrad drehen antreibend zahnrad schnell antreibend zahnrad antreibend antreibend antreeben kraft bei zahnradgetrieb antreibend zahnrad radiu r angetrieben rad radiu r wirken antreibenden zahnrad kraft f angetrieben zahnrad kraft f gelten fur kraft r f r f zahnradgetrieb kraft einsparen auto fahrradern zahnradgetrieb einsetzen schaltest fahrrad gangschaltung hoheren gang zahnrad gangschaltung kombinieren wenig kraft benotigst musst allerd fur gleich streck haufig treten merk zahnrad dienen direkt kraftubertragung zahnradgetrieb kombin mehrere unterschiedlich groß zahnrader,,122
2539,36kHMGRnS2l6BPDrGpHf88,deu,beschreib jen falsch machen unterschiedlich geschwindigkeit lang gerade straße fahrt langsam fahrend traktor jen fahrt auto traktor her uber gering geschwindigkeit traktor nerven traktor fahren geschwindigkeit km h jen unbedingt traktor uberholen sehen jen fern entgegenkommend auto denken schaffen schon passieren unfal geschwindigkeit einschatzen haufig schatzen geschwindigkeiten straßenverkehr falsch uberlegen fahrweis blick tachomet helfen unfal vermeid tachomet tachomet messgerat messen geschwindigkeiten geschwindigkeitskontrollen unfallschwerpunkt baustelle ortseingangen geschwindigkeitskontrollen durchgefuhrt sieh foto autofahr haufig uberrascht schnell gefahr merk gerad alltaglich straßenverkehr geschwindigkeiten meister falsch eingeschatzt vermeidbar unfal folg,,85
2540,9GTsfIXdFSUarxurcua8OC,deu,janina fahren kreuzung auto recht kommen vorfahren lassen auto s vorher sehen m kreuzungsmitt durchfahrt kreuzung km h sagen rechtzeitig bremsen ja immer bewern fahrweis unterschiedlich geschwindigkeiten lang gerade straße fahrt langsam fahrend traktor jen fahrt auto traktor her uber gering geschwindigkeit traktor nerven traktor fahren geschwindigkeit km h jen unbedingt traktor uberholen sehen jen fern entgegenkommend auto denken schaffen schon passieren unfal geschwindigkeit einschatzen haufig schatzen geschwindigkeiten straßenverkehr falsch uberlegen fahrweis blick tachomet helfen unfal vermeid tachomet tachomet messgerat messen geschwindigkeiten geschwindigkeitskontrollen unfallschwerpunkt baustelle ortseingangen geschwindigkeitskontrollen durchgefuhrt sieh foto autofahr haufig uberrascht schnell gefahr merk gerad alltaglich straßenverkehr geschwindigkeiten meister falsch eingeschatzt vermeidbar unfal folg,,106
2541,4XEhuqkjFX57SJN2LB4oIb,deu,recherchier geschwindigkeitsmessung laser pistol funktionieren unterschiedlich geschwindigkeiten lang gerade straße fahrt langsam fahrend traktor jen fahrt auto traktor her uber gering geschwindigkeit traktor nerven traktor fahren geschwindigkeit km h jen unbedingt traktor uberholen sehen jen fern entgegenkommend auto denken schaffen schon passieren unfal geschwindigkeit einschatzen haufig schatzen geschwindigkeiten straßenverkehr falsch uberlegen fahrweis blick tachomet helfen unfal vermeid tachomet tachomet messgerat messen geschwindigkeiten geschwindigkeitskontrollen unfallschwerpunkt baustelle ortseingangen geschwindigkeitskontrollen durchgefuhrt sieh foto autofahr haufig uberrascht schnell gefahr merk gerad alltaglich straßenverkehr geschwindigkeiten meister falsch eingeschatzt vermeidbar unfal folg,,86
2542,aHPrGppybUS5LTYEi84HRm,deu,auto geschwindigkeit km h berechn auto sekund zurucklegen berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechn beispiel geben -- m t -- suchen v losung v -- t v m s v m es berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechnen rechendreieck rechendreieck gut hilfsmittel physik unterricht rechenaufgaben richtig losen losen aufgeben musst allerd genau uberlegen physikalisch groß suchen beispielsweis zeit t suchen musst t finger zuhalter siehst sofort rechnen musst t s v dagegen es ausgerechnet liefern rechendreieck folgend formel -- v t beispielrechnung beispiel kannst lernen geschwindigkeit lauferin berechnen kannst m lauf benotigen vera sekund berechn vera geschwindigkeit m lauf geben -- m t -- suchen v losung v -- t v m s v m es lauft vera geschwindigkeit m s,,157
2543,411tsiGUMvB6RzCHCfAtmT,deu,schreib satz prateritum damal bekommen eltern mehr geld ghg,,9
2544,7plMyU6Cqvc7XCM2zp7QQy,deu,beurteil folgend aussag stell richtig magnen ziehen gegenstand metal magnet kannst zettel foto kuhlschranktur befestigen funktionieren beliebig tur wirken zwei magnet aufeinand magnet ziehen bestimmen gegenstand anziehung treten gegenstand metal eisen nickel cobalt enthalten bezeichnen stoff daher magnetisierbar stoff gegenstand holz gla gummi kunststoff kupfer silber aluminium meister stoff dagegen magneter angezog magnet haft kuhlschranktur eisen enthalt kuchentur holz magnen kuhlschrank ziehen gegenseitig anziehung wirken dabei papier hindurch sodass zettel ma gnet kuhlschranktur einklemmen dabei treten anziehung schon magnen gegenstand direkt beruhren wirkung magnet ausuben stelle groß der legen z b stabmagnen schachtel eisennageln bleiben bereich enden magnen meister nagel hang mitt stabmagnen nagel kaum anziehen enden stabmagnet beobachten großt wirkung stellen großt wirkung heißen pol magnet magnen zwei pol naheren pol magnen pol magnet ziehen magnet stoß ab bedingung magnet anzieh abstoß experi herausfind zwei farbig kennzeichnen experimentiermagnet ziehen verschiedenfarbig seite gegenubersteh stoße ab gleichfarbig seite gegenubersteh ma gnet zwei verschiedenartig pol anziehung abstoßung magnet meiten drehbar lagern stabmagnet richten immer gleich richtung magnet eisenhaltig gegenstand nahe befinden pol beweglich stabmagnet zeigen norden pol magnet nordpol nennen experimentiermagnen oft rot farben pol stabmagnen zeigen suden heißen sudpol experimenti magnet oft grun gefarbt magnet alltag begegnen pol meist verschieden farbe kennzeichnen trotzdem magnen nordpol sudpol spielzeugeisenbahn zeigen z b vorder end waggon immer sudpol angebrachter magnet außen hinteren end waggon weisen nordpol magnet außen magnet ziehen gegenstand eisen nickel cobalt enthalten anziehung treten magnen gegenstand beruhren magnet zwei verschiedenartig pol nordpol sudpol wirkung starksten zwei magnet zeihen verschiedenartig pol gegenubersteh zwei magnet stoß ab gleichartig pol gegenuberstehe,,257
2545,4drhdBxhupz7jTx41wBpVC,deu,beschreib begrund amperemet anschließe musst schulerstromstark steffen kristin stark schulerstrom bestimmen end paus schulgebaud stromen messstel wahl eingang schule kristin zahlen schulerinn schuler gebaud betrete steffen missen zeit stellen fest person s gebaud betrete darau schulerstromstark berechnen muss anzahl eintretenden person dafur benotigen zeit teilen schulerstromstark betragen fall drei schuler pro sekund betreten durchschnittlich drei jugendlich schulgebaud sekund schulerstrom schulerstrom viel schulerinnen schul richtung laufen elektrisch stromstark kannst stark elektrisch strom messen musst anzahl elektron messen bestimmt zeit bestimmen stell kabel vorbeifließen elektrisch stromstark einheit amper -- angegeben benennen franzosischen physik andr mari amper klein stromstarken milliamper ma angegeben dabei gelten a ma stromstark amper a fließen pro sekund etwa trillion elektron messstel vorbei formelzeich fur stromstark wurd i festlegen messstel messstel ort messung stromstarkemessgerat messgerat bestimmung elektrisch stromstark heißen amperemet amperemet immer reih stromkrei schalten samen strom messgerat hindurchfließen merk elektrisch stromstark geben viel elektron bestimmt zeit messpunken vorbeifließen formelzeich i einheit amper a a ma amperemet stromstark messen amperemet reih schalten,,163
2546,4QTxDi36R0O8o0tzoNOC4s,deu,elektrisch gerat meist kabel elektrisch quell verbinden erlauter warum trotzdem geschlossen stromkrei handeln,,13
2547,5V7dciZ9aKTaYrEpMu2Sf3,deu,leitungswass leiten elektrisch strom destilliert wasser leiten strom schlecht stell hypoth destilliert wasser,,13
2548,6nKum2WbAbj7slRwIT0kNI,deu,haushalt elektrisch gerat parallel schalten begrund,,6
2549,1x0U7B1Cjau7MjgjvXcdzH,deu,warum durchfuhrung regressen transportversicherung wichtig immer wichtig nennen drei grund antwort jeweil vollstandige satzen,,14
2550,1woeBcWOKp1avbDPTNPgiG,deu,waschmaschin mi krowel schaltunge einbauen gib schalter befinden nenn weiter elektrog haushalt schaltung,,13
2551,5h9Z6spJ82X9ZOKMODClfg,deu,nenn drei gerat unterschiedlich wirkung elektrisch strom nutzen,,8
2552,830F3KYgl1X9EgARwqn6iT,deu,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt b nennen oben genannt ereigni zwei beispiel fur rettungsmassnahmen der kosten ublicherweis hevarien gross abrechnen stichwort genugen,,40
2553,71eQf982UDaNStzMTCqMQ,deu,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt c erklar kunde besonderheit bezug versicherungssumm havari gross,,31
2554,1oY25dRckL5aNjjBqpZQ1R,deu,warum durchfuhrung regressen transportversicherung wichtig immer wichtig nennen drei grund antwort jeweil vollstandige satzen,,14
2555,4iVRxDvnOgDayijoLgUn9u,deu,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt -- erklar kunde havari gross,,28
2556,1t1PhuQLHbv7ycUKjQhPBl,deu,planen beschreib experi nachweisen kannst elektromagnen pol elektrisch strom bewirken lampen licht aussend weit wirkungen elektrisch strom kran bild oben haken groß platt end kranseil gegenstand scheinen platt kleben kran gegenstand eisen enthalten hochheben platt end kranseil magnen magnetisch wirkung ausschalt ansonsten konnt kran hochgehoben gegenstand ablegen han christian oerst entdecken magnetnadel nah elektrisch strom ursprunglich lage ausgelenkt magnetisch wirkung lassen bau elektromagnen nutzen wickeln isoliert draht eisenstang spiralformig anordnung wirken ahnlich stabmagnen d h enden bilden jeweil nord sudpol eisenkern spule geschlossen stromkrei wirkung allerd deutlich schwach eisenker vorteil elektromagneten bestehen darin ausschalt vertauscht anschluss elektrisch quell wechseln magnetpol warmewirkung elektrisch strom verschieden gerat z b bugeleise fohn nutzen elektrisch leiter geschlossen stromkrei konn erwarm temperatur leiter weit ansteig gluh beginnen temperatur erreichen hangen z b dick lang materi leiter sowi nennspannung elektrisch quell ab elektrisch leitung dehn infolg temperaturerhohung led geschlossen stromkrei senden licht farb leitend materi bestimmen vieler fallen lichtwirkung elektrisch strom warmewirkung verbinden leuchtend stoff meister heiß vorteil led elektrisch strom gering warmewirkung zeigen wirkung konne unterschiedlich stark auftreten lassen unterschiedlich stark elektrisch strome zuruckfuhren stromfuhrend leiter zeigen umgebung magnetisch wirkung elektrisch strom erwarmen leiter elektrisch strom fuhren lamp licht,,194
2560,aIFDYfLys5Wa1qXrJFubhQ,deu,mondfinsterni vollmond geben begrund sonnenfinsterni sehen ganz besond erlebni mensch schon immer stark beeindrucken hell tag verfinsteren sonn leuchtend korona sehen minute lang treten dammerung sonn riesig lichtquel entstehen klein erd kern halbschattenraum kernschattenraum erd reichen fast million km all mond kernschattenraum erd eintritt kommen mondfinsterni sehen mehr lauft halbschattenraum erd ganz dunkel sonnenfinsterni neumond kommen mond erd sonn befinden mond entstehen kern halbschattenraum beobachen kernschattenraum sehen sonn ganz mond verdecken total sonnenfinsterni mensch halbschattenraum sehen sonn teilweis verdecken partiel sonnenfinsterni bahn mond erd gegenub bahn erd sonn neigen mond befinden umlauf meister oberhalb unterhalb erdbahn werfen fall schatten erd kommen deshalb umlauf mond mond bzw sonnenfinsterni total sonnenfinsterniss recht haufig kernschattenraum erdoberflechen durchmess km bewegung erd mond wandern schattenraum erdoberflach streifen mehrere tausend kilomet lang deshalb total sonnenfinsterni jeweil klein teil tagseit erd beobachten mondfinsterniss finden selten statt dafur ganz nachtseit erd beobachten jahr geben maxim finsterniss davon sonnenfinsterniss mondfinsterniss minim geben finsterniss beid sonnenfinsterniss mondfinsterni befinden mond schattenraum erd sonnenfinsterni befinden teil erd schattenraum mond,,167
2561,aI9qjyfL0GL7TLxrInxbOq,deu,total mondfinsterni statt komplett verdunkelt mond tiefrot mond beobachten blutmond nennen recherchier ursprung farb,,14
2562,3KxImJIkFON7tICoFPu45D,deu,theori x mcgregor stellen teufelskrei dar erklaren warum,,8
2563,82UIHb2obbU9vU5ae0qNft,deu,begrund warum trepp schief eben schief eben helfen mensch offentlich gebaud neben treppe rampe vorhanden rampe sollen mensch rollstuhl zugang gebaud erleichtern ramp beispiel fur schief eben ramp ramp schrage flach schief eben untersuch versuchsaufbau grafik kannst untersuch mithilf schiefen eben kraft sparen haltst experimentierwagen federkraftmess schiefen eben fest zugkraft f z festhalten benotigst dabei genauso groß hangabtriebskraft f h wagen schief eben hinunterzieht schiefen eben last oben transportierst gelten je klein steigungswinkel α desto klein hangabtriebskraft f h gleich maß zugkraft f z schiefen eben kraft sparen allerd kraftweg klein steigungswinkel immer groß gold regel mechanik gelten schiefen eben merk schief eben helfen kraft sparen vergroßeren kraftweg entsprechend,,109
2564,8FgmWY1ECv69Wxh2kmHjwF,deu,schreib satz prasen wei mei projekt anfangen,,7
2565,JzX8WekTrW6U2e0YjeIaW,deu,text kommen drei unterschiedlich begriff warm temperatur thermisch energi erklar mithilf teilchenmodel unterschied begriffen warm verandern temperatur warm zugefuhrt abgeben korper warm zugefuhrt steigen temperatur korper warm abgeben sinken temperatur temperatur korper thermomet messen thermomet zeigen temperaturen warm bild steigen temperatur kalt hand heizung warm hand abgeben jugendlicheim bild winter frei gehen handschuh tragen geben hand warm ab hand kalt warm temperatur gleich grafik zeigen zwei wann wasser wann befinden liter wasser liter beid wassermengen temperatur c sollen c erwarmen anfangstemperatur endtemperatur beide wassermeng gleich warm dafur zugefuhrt unterschiedlich groß liter wasser mehr warm zugefuhrt liter gleich temperatur c erreichen beispiel zeigen warm temperatur unterscheid brown sch bewegung jahr untersuchen schottisch botanik robert brown pollenstaub wasser mikroskop beobachten pollenstaub wasser standig bewegen bewegung wurd brown sch bewegung nennen woher kommen bewegung botanik botanik expern fur pflanze pollenstaub pollenstaub leicht flugfahig mannlich sam blut teilchenbewegung brown sch bewegung teilchenmodel erklart wasserteilch stoß standig pollenteilch setzen bewegung temperatur telchenbewegung teilchenbewegung hangen temperatur korper zusammen temperatur korper erhohen bewegen teilchen schnell thermisch energi energi bewegung teilchen speichern thermisch energi nennen je schnell teilch beweg desto hoch temperatur desto hoch thermisch energi bewegen teilch langsam korper niedrig temperatur gering thermisch energi absolut nullpunkt korper immer abkuhlt nehmen bewegung teilchen immer ab irgendwann kalt teilchen mehr beweg konn niedrigst temperatur erreichen uberhaupt moglich niedrigst temperatur bezeichnen absolut nullpunkt liegen c absolut nullpunkt wahlen lord kelvin nullpunkt fur temperatur skala kelvin skala k c absolut absolut vollstandig total merk thermomet zeigen temperaturen warm zugefuhrt abgeben verandern temperatur je stark teilch innerer korper bewegen desto hoch temperatur inn energi korper,,263
2566,2cRTXB8z4D45QN1gqluLG1,deu,schreib satz folgend wortern prasen hund fressen futter,,8
2567,4m6FJLx1QI8aBGCuMV1dPJ,deu,beschreiben verfahrenstechnisch auswirkung betrieb vakuum antwort satz,,7
2569,rFuUIC9FkX5HR5lyfbzQm,deu,gehirn verfugt uber zwei trennen hemispharen link steuern recht seit korper kontrollieren recht,,13
