taskId,language,description,topic_id,word_count
2689,CfAiG4nf925S3Lf5WucS5_RS,deu,schreib satz prateritum fruher schlafen gut,,6
2690,2yNPDQ6P9VH5UpVHEZpQ8Q_RS,deu,schreib satz gestern prateritum sehen neu film,,7
2691,9aYafkxdrqK6r56w4zhMWP_RS,deu,schreib park prase passend reflexivpronom entscheiden fur ausflug satz,,9
2692,2t6tgtBccEE6qUjTlMyJ7H_RS,deu,schreib satz prasen passend reflexivpronom verabred neu restaur,,8
2693,1xd91TnxekT64LT6hl7kex_RS,deu,schreib prasen ahm satz comput einschalten,,6
2694,5N6r3AYpKez5JODl9Cv3co_RS,deu,satz prasen moritz schreib witz erzahlen,,6
2695,99ZVsXzhDhl6hYAewDvqrL_RS,deu,schreib satz prasen passend reflexivpronomen verletzen bei sport,,8
2697,8Z8iarAXloN6iZZd7gV54s_RS,deu,schreib satz prasen fatima buch verkaufen,,6
2698,5GKw0ZNAK0B5L6PcOiLSAj_RS,deu,schreib satz prasen olga auto bezahlen,,6
2699,1TFj7qKu9vi6XbR2UHgTwQ_RS,deu,schreib satz prateritum gestern kommen viel leut versammlung,,8
2700,54tYspkXDop6KAdVlig1lm_RS,deu,schreib satz prasen passend vorbereit reflexivpronomen prufung,,7
2701,2FoKQNJmWCi9LKDKe6aqnY_RS,deu,schreib satz prasen leyla absag parti,,6
2702,9twSs6jZwh7axWFxfRbGRj_RS,deu,satz prateritum damal geben schreib geldschein,,6
2703,4tkfAKH56TD7seGaj1nTIs_RS,deu,schreib satz prasen carlo raum verlassen,,6
2704,3uiNLUXxlSC61IsFhvn9fZ_RS,deu,schreib satz prasen passend reflexivpronomen sorgen tochter,,7
2705,6zPw3sIXdu363ILgvfGR38_RS,deu,satz schreib konjunktiv leila fruher kommen sollen,,7
2706,5iGeI9KI86t6A9iuTSEfha_RS,deu,schreib satz konjunktiv auto florian gern neu,,7
2707,6MouX49lgqU9q52vMh6t5v_RS,deu,schreib satz passiv prasen mechanik reparieren auto,,7
2708,1SDK2PPmNY471xpsOPsSYn_RS,deu,schreib lesen passiv prasen schul satz buch,,7
2709,3mbjGmtadf7Y3hzjW859j_RS,deu,satz passiv pras schreib dokument musse kopieren,,7
2710,24kEA7img2u6w0Ko5GxJVp_RS,deu,schreib satz konjunktiv gern tanzen,,5
2711,2dKrHn2ZQhy6SbrM8tfQM3_RS,deu,schreib satz konjunktiv tanzen gehen,,5
2712,8jSkFjHDlhvamwaWpXcdMY_RS,deu,schreib prateritum satz lang zeit leben dinosauri erd,,8
2713,5rghdSHlEaS8xfFw3tFrjs_RS,deu,schreib prasen passend reflexivpronom entschuldigen fur satz missverstandni,,8
2714,3sH8dmY2iq87JDGd3qWP2U_RS,deu,schreib satz prasen passend reflexivpronom entspann well center,,8
2715,Y9tBDnYEXl6byL5qPiRRg_RS,deu,schreib satz besuch prasen eltern jazzfestiv,,6
2716,8JjWlLxxjZ68P9NobjfJKM_RS,deu,schreib satz passiv prasen wasch waschen,,6
2717,8h3VmV50q7V5RJqXYZ6bx7_RS,deu,schreib satz konjunktiv brianna gern geld mehr,,7
2718,3yjfQEOocm67PiLN1MphZX_RS,deu,schreib satz passiv vergangenheit modalverben ausstellung ministerin eroffn,,8
2719,45YcEtFs2gD7f7ZP418vp6_RS,deu,schreib satz prasen passend reflexivpronomen vorbereit prasent,,7
2720,GpJ3mDP8iAa7jPWXSsGSU_RS,deu,schreib satz passiv prateritum wiederholen regel,,6
2721,94RqE3JvFC57Z7KkYF5NLJ_RS,deu,schreib satz passiv prasen mann verkaufen getrank,,7
2722,5g39V4mpoU9RAen79sObN_RS,deu,schreib satz passiv perfekt parti schulerinne organisieren,,7
2723,7k4ftdp9jyt8kJoj3eq7s1_RS,deu,schreib e mail satz passiv prasen musse schreiben,,8
2724,612mrybjp596DGA9jCEtym_RS,deu,passiv satz schreib prasen mull trennen,,6
2725,99XauKQQNwgaL9AWn0LrZx_RS,deu,schreib satz perfekt passiv hausmeist paket abholen,,7
2726,CSthVIrSb891NUV1bHQXm_RS,deu,schreib satz passiv pras kartoffel pl schalen,,7
2727,9H6Mi5ReoPq5IpiazUjFhB_RS,deu,schreib satz prasen passiv frau kaufen tasch,,7
2728,5vqLIZiScZ38bifZWNYrBr_RS,deu,schreib passiv prasen grafik sollen satz prasentieren,,7
2729,22fvPtatKPw5Nu5Znt1Zpu_RS,deu,schreib satz konjunktiv bitt helfen konn,,6
2730,7CRIdcwstfl8erJ1cFeTy3_RS,deu,schreib famili passiv prasen satz machen reis,,7
2732,8dG1AnIZN327odmmYu9I4G_RS,deu,schreib satz passiv pras paket sollen bringen,,7
2733,alQWa6G0teL7ItZeEpz3j8_RS,deu,satz passiv prasen richter schreib urteil sprechen,,7
2734,1gPCqB7pMgj8casdvs2Bb9_RS,deu,schreib satz konn bitt fenster offn konjunktiv,,7
2735,bl8m3uMUxH9iypiEls9pu_RS,deu,schreib satz konjunktiv ann gern groß,,6
2736,7413YYMPwdOarBukkze9Af_RS,deu,prasen satz passiv schreib schnitzel brat,,6
2737,6OLg3r1w8V6aWMwRJ79F6S_RS,deu,tisch satz passiv pras schreib decken,,6
2738,2ConuBj4Jkq7Y4MLhjMgob_RS,deu,schreib satz konjunktiv geld leih konne,,6
2739,7JmsQaerRw67wnVMQENd9d_RS,deu,satz konjunktiv maria gern blond schreib,,6
2740,1V4ZknfdgD57RJMbXCKmln_RS,deu,schreib satz passiv prasen auftrag team ausfuhren,,7
2741,9RhlwDzcovz65vmQkAyMTc_RS,deu,schreib satz lehrerin maria gut konjunktiv,,6
2742,5faFbPB0e89ayJ39nUgQRF_RS,deu,schreib satz passiv prasen arzt knie operieren,,7
2743,5w2nvkMJGSm8CZ9Q2hybbW_RS,deu,schreib passiv satz perfekt kollegin e mail schreiben,,8
2744,2ZRPHzFYwYr6PWRtnfLecO_RS,deu,schreib hotelperson passiv vergangenheit modalverben satz konnen gast empfangen,,9
2745,6DJNd6gib5T7HxxdQlX010_RS,deu,schreib satz passiv prasen tee kelln servieren,,7
2746,tu5fosyYqI9PHD8pSrTkW_RS,deu,schreib satz geschwist konjunktiv klara gern,,6
2747,6IhKzMyUZLU5Qnjwx2T4Mz_RS,deu,schreib satz prasen yve hau verlassen,,6
2748,eajPqSw62xaH6HFIpjIyQ_RS,deu,schreib anschauen satz prasen maria film,,6
2749,8wOewBrBP0h9xAkSJUtgrc_RS,deu,formel schreib satz futur chefin entscheidung voraussichtlich zukunft termin nennen,,10
2750,ad9jH88zh4W6WfbSDdqRM2_RS,deu,schreib satz prasen oli geschenk einpacken,,6
2751,6qDnRlvh0QMawxRYifZ9hx_RS,deu,schreib satz passiv prasen papierkorb musse leer,,7
2752,6RRG09yYWBo671GelHgyVN_RS,deu,schreib satz prasen passiv arzt operieren knie,,7
2753,9ijW5CEpjOV5XhhU2ZbzqI_RS,deu,schreib satz passiv aufgeben lehrer prasen erklaren,,7
2755,95WB9tNN4TBaU7FmioxPIt_RS,deu,schreib passiv pras nudel pl satz kochen,,7
2756,1Gg8AJS5Cx4aQxPHhp3a6O_RS,deu,schreib satz passiv perfekt kochen mitbewohn kaffen,,7
2757,21QurN0KA4d6bxcP2V7u0H_RS,deu,schreib satz prasen marisol mike projekt anfangen,,7
2758,aUR9yWteLgw99Ljk4ls7Kw_RS,deu,schreib satz konjunktiv john gern ausland arbeiten,,7
2759,5WzCnPUUmm666y0K3UYsZG_RS,deu,schreib satz geschenk vergangenheit modalverben mutter passiv abholen,,8
2760,ctBIql8eoUaEsxo541jWv_RS,deu,schreib satz passiv prasen pflanzt gartner baum,,7
2761,4UNJUjbc15F9dLhlyRjtU3_RS,deu,schreib satz aussprechen prateritum ubt passiv,,6
2762,1AFzZO6J2xR6xKeQ9Kvn4z_RS,deu,schreib satz grammatik prateritum lernen passiv,,6
2763,95BLuWqEALCaoAzP1MJURq_RS,deu,formel zukunft schreib satz futur jahr olympisch spiel wahrscheinlich nachst wien stattfinden,,12
2764,M0tAnYHwkq9uld6qtsO9F_RS,deu,schreib satz passiv prasen ordn musse hole,,7
2765,2Gw8DFcbEBd8i2D817f9Gb_RS,deu,satz schreib passiv prateritum machen ubungen,,6
2766,8jVw4JiMzl2a0HR9itGed0_RS,deu,fahrer satz passiv prasen schreib fahren bu,,7
2767,3yD0UeSLVPg6VAeejhgwD6_RS,deu,schreib satz passiv vergangenheit modalverben sachbearbeit antrag prufen,,8
2769,7L2AwyrXBYS9DFKCU6OBAH_RS,deu,schreib satz passiv prateritum schreiben text,,6
2770,9ue1T16hDSf9MZkgcze3U6_RS,deu,schreib satz passiv perfekt eltern wohnung renovieren,,7
2771,2C6NAmjKGHT7F4tvUJ3sH2_RS,deu,schreib satz geig prasen kunstlerin passiv spielen,,7
2772,RaKinItDizaQyi2dxbzLe_RS,deu,schreib zusammenfassung passiv prateritum -- satz,,6
2773,ZSfUmo5pa495W6gPVh0O7_RS,deu,schreib satz passiv kuch mama perfekt gebacken,,7
2774,9kawS8xxcy99v0w5DjcxXX_RS,deu,konferenz zukunft schreib satz futur firma nachst jahr formel organisieren,,10
2776,azj3Yp6PJfB6Q0Lb3E0YVi_RS,deu,schreib fangen passiv prasen polizist satz dieb,,7
2777,aEuHzEFsVXA79n1bzLTNrO_RS,deu,schreib satz passiv prasen putz fenster,,6
2778,aN6PQjdYOveaYCfUHvr9No_RS,deu,schreib satz konjunktiv mehr fahren durfen,,6
2779,7oMBq1irarg7LwDQilP4TG_RS,deu,passiv satz schreib prasen assist anruf annehmen,,7
2780,1wvAh1nwbl06lJea2TLA8a_RS,deu,schreib satz konn passiv pras vertrag unterschreiben,,7
2781,2gy0XlSA6x69oTAb2elwdE_RS,deu,schreib heuen satz konjunktiv abend helfen konn,,7
2782,43cPk8v8sIUaUHYRIai4q3_RS,deu,schreib satz konjunktiv gehen hau mussen,,6
2783,6HlF6hfoKwr5SsRbEWGPfm_RS,deu,schreib satz vergangenheit passiv modalverben tourist musst urlaub abbrechen,,9
2784,4tHvuNOsXLL9fhWu5KxRhU_RS,deu,schreib satz prasen passiv geschirr spulen,,6
2785,47yUgteXPQ770aHgq4r8ka_RS,deu,schreib passiv satz prateritum schreiben test,,6
2786,3itPlOaPoca8hzbP22RUCL_RS,deu,schreib passiv prasen chefin erklart satz ziel,,7
2787,alnlGvJfHXI9aAU6JIyQMm_RS,deu,formel zukunft schreib satz futur politik konferenz fliegen,,8
2788,7QVVvOioApb7FJRAO83lKs_RS,deu,schreib prufung passiv vergangenheit modalverbe studierend dürfen satz wiederholen,,9
2789,1DuVNVscdNN5DZArVikvGf_RS,deu,schreib satz hausaufgeben prasen schuler passiv,,6
2790,a1VlgnTmVsn6rWwPoCQtTZ_RS,deu,schreib satz vokabeln passiv prateritum lernen,,6
2791,4mh23Uv9Dqt6BqlwZQ8Hud_RS,deu,schreib modalverben satz passiv vergangenheit spieler ball werfen,,8
2792,8JiPXI7zovk9dzukB1KiMJ_RS,deu,schreib prasen satz passiv kaffen durfen servieren,,7
2793,9iuXQES4Jjk68D2JYAtUKM_RS,deu,schreib musst passiv vergangenheit modalverben musik satz festiv absagen,,9
2794,al5Jhc25P7L9je0gniVxJU_RS,deu,schreib satz passiv perfekt prufung studentin schreiben,,7
2795,7puAb47BbvF8vDUVI6tZZK_RS,deu,formel zukunft schreib futur deutschland nachst jahr satz klimakonferenz stattfinden,,10
2796,22fqs8sDPAH7lzZ39rYmmg_RS,deu,schreib satz passiv vergangenheit modalverben mitarbeit chef anrufen,,8
2797,2RzjAq61TvL5IDUmsxoDa1_RS,deu,formel zukunft schreib satz futur regierung wohl gesetz einfuhren neu,,10
2798,aVeQrEm0SUL6WJpmV0fMd4_RS,deu,schreib satz prasen achtung nom gehor n deklin vater sehen,,10
2799,23LcLUNRuto9BUAYDR3fxr_RS,deu,schreib satz passiv pras musik erfolg feiern,,7
2800,3Rp8LJUrrULa3qV1qC9Hq6_RS,deu,schreib satz passiv vergangenheit modalverbe studierend flyer dürfen verteilen,,9
2801,7cSIwH132cb8jrotPQUHog_RS,deu,satz schreib passiv perfekt assistentin vertrag kopieren,,7
2802,9o6iu1g5KOCackCg4jX9mW_RS,deu,schreib prateritum passiv satz prasentieren thema,,6
2803,76YeNWW4Cq05DzyZBpJSWO_RS,deu,schreib satz passiv perfekt mann reinigen bad,,7
2804,7mzWurXN1ow9vdjhx3HIOR_RS,deu,formel zukunft schreib satz hoch investit voraussichtlich futur gewinn erzielen,,10
2805,3FbnFEXddZIaEZ8l74tzvQ_RS,deu,schreib satz passiv perfekt nachbarin fleisch gebrat,,7
2806,5hgYXHjSTe39TMoBwTaz5u_RS,deu,schreib satz passiv vergangenheit regierung konnen modalverben demo verbieten,,9
2807,7IHEffoSwNC7HjNz3SCXqv_RS,deu,formel zukunft schreib satz futur stattfind sonntag marathon berlin,,9
2808,aVg1z76FmIU7dlOqqIlG75_RS,deu,schreib satz prasen achtung gehor n deklin schwester nom hase,,10
2809,2fiVB4Yo5kH6elBzn8naNU_RS,deu,schreib satz prasen achtung nom gehor n deklin lehrer erklaren schul problem,,12
2810,1jo4cYlMWjta6zzqp9tKuQ_RS,deu,schreib satz prasen achtung nomen n deklin gehoren helfen tourist,,10
2811,4E9qNy56wHN9kNTi248xnp_RS,deu,schreib satz passiv perfekt kellnerin kuchen servieren,,7
2812,1FsodRup9dP92HomUkGfJ4_RS,deu,formel zukunft schreib satz futur bald vertrag sicherlich unterschreiben,,9
2813,1B0bxiQnC0a9FzXzy9Ox6m_RS,deu,schreib satz passiv prateritum hort hortext,,6
2814,6ahz0uDADNqapAn49uQqMW_RS,deu,schreib satz passiv vergangenheit modalverben team spiel verschieben,,8
2815,aTmcbUdljLB6gM6erDjwWR_RS,deu,formel zukunft schreib satz futur aktion kritik stark verursachen,,9
2816,aFqqGDudJc7a3JX56AEuro_RS,deu,schreib satz prasen achtung nom gehor arzt fragen n deklin,,10
2817,1WgYvGCoWEB7jrRRdOKks1_RS,deu,schreib satz prasen achtung nom gehor n deklin kassiererin helfen kund,,11
2818,4gmRPGj14X49AIULYCfjGk_RS,deu,schreib satz prasen achtung paul gehor n deklin nomen lernen nachbar,,11
2820,8lyKdQHIq6baBcqaJQNWX6_RS,deu,lie indirekt frage schreib direkt frage turm bitt hochst sagst deutschland stehen,,12
2821,7smRrZMMNMGaIYnPHVwohQ_RS,deu,schreib satz infinitiv schlagen spazieren park gehen,,7
2822,khHMG8i2eA8Mv7U4J0RBh_RS,deu,schreib relativsatz zwei satzen hauptsatz brieftrag bringen post,,8
2823,7kI5R9PXsmM86O8IqbFLJq_RS,deu,zwei satzen hauptsatz relativsatz schreib schuh freu uber schuhen,,9
2824,8ikV9qQ3skV5S4Beabz5ad_RS,deu,infinitiv bei schreib satz denk infinitiv komma lassen haar schneiden,,10
2825,4awtPEa9Qav7a65Sg7VpMc_RS,deu,infinitiv not schreib satz denk bei infinitiv komma hoff bekommen gut,,11
2826,5s9PVXQYaYB6rsC6aYLPaL_RS,deu,schreib satz prasen achtung n deklin nom gehor freundin heiraten italien,,11
2827,5STeuTSAwwR6XfwajCHc07_RS,deu,schreib satz infinitiv denk bei infinitiv komma georg sehen schiff vorbeifahren,,11
2830,5TFIQi2OQWhaXVMHYJqPqu_RS,deu,schreib prasen satz achtung nom gehor n deklin dame kussen herr,,11
2831,9iqsZAPATwG67Wjijt4vCi_RS,deu,infinitiv schreib satz denk bei komma trainer erlauben schwimmen gehen infinitiv train,,12
2832,11LV7R098xZ9Xrqs2QF710_RS,deu,schreib infinitiv satz wunderbar schlafen lang konn,,7
2833,1mZRu1mSG5I9MAISIrLQrS_RS,deu,lie indirekt sagen schreib direkt frage kannst frage deutschland bundeskanzlerin bundeskanzl geben,,12
2834,KlYYAikjIfatStb9PXGVA_RS,deu,schreib zwei satzen hauptsatz relativsatz kuchen freuen kuchen,,8
2835,75JHeEOJNrUaLw1a0Bcqsp_RS,deu,infinitiv schreib satz denk bei infinitiv komma lassen katz spielen balkon,,11
2836,6B6RrLko4Iy8Yn5KGHXU1G_RS,deu,lie indirekt frage schreib direkt frage frage viel einwohn deutschland,,10
2837,3nNdbChgtO663Qgpq7jsuu_RS,deu,zwei satzen hauptsatz relativsatz herd schreib reparier,,7
2838,aa4eSkFoaGU8PilmHJFyOs_RS,deu,lie indirekt frage schreib kannst direkt frage sagen deutschland berg geben,,11
2839,9uQDRG0m5Jj60rZZLPH5u5_RS,deu,schreib zwei satzen hauptsatz relativsatz arbeiten frau verkaufen bucher,,9
2840,P1xK4xzinVa7unrP06H3p_RS,deu,schreib satz infinitiv beschließen kasimir wechseln arbeit,,7
2841,8uWnSMfk3oe63u73VUtt8D_RS,deu,schreib zwei satzen kopier hauptsatz relativsatz neu,,7
2842,5UmF2Di9Nn38wb7PJg12P6_RS,deu,infinitiv fleisch schreib satz denk bei infinitiv komma essen,,9
2843,3T4GcByW9FN7LTC7pi7uzT_RS,deu,infinitiv schreib satz denk bei infinitiv komma freuen darauf kino gehen bald,,12
2844,5md0paeTHXk7fIr2wMQhp9_RS,deu,schreib satz infinitiv wichtig kommen punktlich,,6
2845,aefCpzEEvkN8rsIc91yXbI_RS,deu,schreib zwei satz hauptsatz relativsatz fahrrad stehen,,7
2846,u75MbRwzSzaDm5Bv1yc4l_RS,deu,schreib satz prasen achtung gehor nom n deklin kunstlerin sprechen journalist,,11
2847,2fKPI6CHdy75MLRUMAPevp_RS,deu,infinitiv schreib denk bei infinitiv satz komma versprechen helfen hausaufgomben,,10
2848,8oFBgjul9ll8nkh70gQDls_RS,deu,schreib zwei satzen hauptsatz relativsatz lauft kind hund lieben,,9
2849,82KPNyFUfCb6XxjOciwgzV_RS,deu,schreib zwei satzen treff relativsatz hauptsatz david kenn lang,,9
2850,3XLRALrRw26PMEK3hXvxy_RS,deu,vergleichssatz thema schreib wichtig publikum groß desto,,7
2851,52mLQowPxcgapOuy2lhr0c_RS,deu,lie indirekt frage ahnung direkt frage haben schreib wann tag deutsch einheit feiern,,13
2852,45ZwTRJ9qLl945Lh8AL0yr_RS,deu,infinitiv schreib satz denk bei infinitiv sitzen kim sitzen bleiben unterricht komma,,12
2853,4bH8MPPdjyV93wOvJzSzNL_RS,deu,schreib satz entwed konn cafe park treffen,,7
2854,2cNdjKMPp1b5xyPXnSqxf7_RS,deu,schreib relativsatz zwei satzen hauptsatz bu wart bu,,8
2856,7Qh7w6j2LzT5H9miRIkO5d_RS,deu,schreib satz zug flugzeug entwed fur reis nehmen,,8
2857,6I2RLV0KOyz7OAJPZMMA17_RS,deu,schreib auto zwei satzen hauptsatz relativsatz auto fahr,,8
2858,4dsA8s4YO5b9GaK4mevV43_RS,deu,lie indirekt frage schreib direkt frage frage deutsch dialekt sprechen,,10
2859,3DKpkWvDhNf8wtRgvE8emP_RS,deu,infinitiv schreib satz bei infinitiv denk komma gehen spazieren uni,,10
2861,9OWdqyuz7xkauFDpywHxiE_RS,deu,schreib satz denk bei infinitiv komma kind durfen allein urlaub fahren infinitiv,,12
2862,1brY2KVNThg6xm8CYkraYL_RS,deu,schreib vergleichssatz kreativ gemald maler originel desto,,7
2865,47TFV9ZA5hr9v7cNZ26GiJ_RS,deu,schreib zwei satzen hauptsatz relativsatz kandidatin wunsch seigen,,8
2866,2xZR52RJSxt9TgaCFVJfdt_RS,deu,infinitiv schreib satz denk bei infinitiv komma plan wandern gehen wochenend,,11
2867,4rEB43a2gab8q5qAhwqV9b_RS,deu,schreib zwei satz hauptsatz relativsatz tastaur tastatur schreib gut,,9
2868,7Y6avtsPk3o6lT9wX58QYw_RS,deu,satz infinitiv schreib vergessen einkaufen rechtzeitig,,6
2869,9HX8hsbVyqZ6CRe6oW1TxC_RS,deu,schreib zwei satzen relativsatz hauptsatz freund kennen nachbar,,8
2870,5zsEtvmSg6b8S96Y3KLWHw_RS,deu,infinitiv schreib satz bei infinitiv denk komma mocht sushi bestellen wochenend,,11
2872,19ze4mGmkILaM8WXSemdea_RS,deu,schreib satz weder pizza bestellen pasta,,6
2873,34JDZlZfsHd9BbBPh9R5pW_RS,deu,stifen satz entwed kannst rot stift blau schreib benutzen,,9
2874,10jlzqFfdJu8E1P14T1LhA_RS,deu,schreib zwei satzen wunsch relativsatz sitzen student hauptsatz gluck,,9
2875,8D2r2pCiR4L81xLN1GDA1f_RS,deu,schreib zwei satzen hauptsatz relativsatz chefin kommen uhr,,8
2876,aQmJDeRqQrzaFPssxl4Xu5_RS,deu,schreib zwei satzen relativsatz hauptsatz kellnerin erinn kellnerin,,8
2877,9SnYhR6pSm57iscKnXJQtF_RS,deu,schreib zwei satzen alt relativsatz liegen buch hauptsatz,,8
2878,3Dy0o54JJOz73F30ubQgiu_RS,deu,infinitiv stehen schreib satz denk bei infinitiv komma lassen auto,,10
2879,6f1nyrJdVpw5IrWmklVYEV_RS,deu,infinitiv schreib satz denk bei infinitiv komma zeit plan fur wochenend,,11
2880,9ohz6LQatS58fIF9WdIBSS_RS,deu,infinitiv schreib satz denk bei infinitiv singen hore nachbarin komma,,10
2881,79ITKQh6hVkaM4TrZF4zTZ_RS,deu,schreib satz infinitiv konn glucklich berlin maya studieren,,8
2883,9JrWHGUOqeC7UYrvVlWGfc_RS,deu,satz jan tine gehen schreib restaur kino,,7
2884,57XsKNfAf86atCl1i9ons6_RS,deu,schreib satz infinitiv sommer ben planen ausbildung anfangen,,8
2885,aYcgxur1zJX9JYFscLbbcq_RS,deu,schreib satzen hauptsatz relativsatz zwei friseurin schneiden haar,,8
2886,1mfnZGP4wY57QfBJzWBqKa_RS,deu,schreib zwei satzen comput relativsatz hauptsatz arbeiten schnell,,8
2887,7MgAJME5GQL7ols4BGnyh5_RS,deu,schreib satzen hauptsatz zwei relativsatz hund nachbarin erzahlen hund,,9
2888,7EqmsYm5CNK7V0pxA4DiDa_RS,deu,infinitiv schreib denk bei infinitiv satz komma find schon gehen restaur,,11
2890,9lvlgnjZl0K7fnbmtzWYrx_RS,deu,infinitiv schreib satz denk bei infinitiv komma kommen sehen vater,,10
2891,5NaY3Xqlfn90lUYK0efdL_RS,deu,infinitiv satz schreib denk bei infinitiv komma versuch mehr sport,,10
2892,afkAd43NlmW8APfQcTtjpH_RS,deu,schreib satz sowohl garten blum teich,,6
2893,7E0hk3CCHpp85MOFJ70VQm_RS,deu,schreib satz sowohl tragen sommer winter sonnenbrill,,7
2894,7JWZ2kBszFD6pQEPBNGwQC_RS,deu,satz weder caro tragen pullov schreib jack,,7
2895,7nEXMcTFmxu7jvDmwHb7hI_RS,deu,satz schreib infinitiv denk bei infinitiv komma famili morgen restaur feiern,,11
2896,3z6VIcwm9R26ViA8IXDkrf_RS,deu,schreib vergleichssatz mannschaft stark viel fan umso,,7
2897,MmaNqZp4yR9huUzuQHNeR_RS,deu,schreib satz infinitiv schon trinken kaff freund konne,,8
2898,1W7ecfbeYsCaY7gIib6vTi_RS,deu,schreib freund zwei satzen hauptsatz relativsatz treff freunden,,8
2899,7mdgR7UexNU72FD3oD7ECp_RS,deu,helfen zwei satzen hauptsatz relativsatz nachbarn schreib bei umzug,,9
2900,asYHjY4ntkO7oVrTjZ8Agt_RS,deu,schreib weder satz mögen hund katzen,,6
2901,aWaKtrSLGSMa6tdAdVfcjE_RS,deu,schreib vergleichssatz produkt teuer desto film spektakular,,7
2902,adXaFFaKDbwaiQllbAxikW_RS,deu,umso vergleichssatz fotografin bekannt ausstellung gut besuchen schreib,,8
2903,1oMVMCUGp1j7oCdXPMQhga_RS,deu,schreib satz infinitiv abdul ausland arbeiten,,6
2905,9dMwRX8rkPc7n4Q2W8F2UF_RS,deu,schreib zwei satzen hauptsatz relativsatz kunde sitzen assistentin telefonieren,,9
2906,aD3z39IkV7p9jNxnqKYGzb_RS,deu,schreib sportlerin satz trainieren ausdauer kraft,,6
2907,5H9SblMZmIR9ZlkVpAnrc1_RS,deu,schreib vergleichssatz theaterstuck unbekannt publikum klein desto,,7
2909,afmkO1C7Ac68lcnCrGwTCV_RS,deu,lie text aufmerksam fass zusammen lernen haben sammelbegriff fur mensch roh genießbar meist wasserhaltig frucht teil davon beispielsweis sam baume straucher mehrjahrig stauden stammen deutschland liegen durchschnittlich taglich verzehr obst obsterzeugnissen obstsaft laut studi manner gramm frau gramm generalversammlung vereint nation ernennen international jahr obst gemus begriff obst althochdeutsch obaz mittelhochdeutsch e z fruhneuhochdeutsch ob obst baumfrucht setzen verhaltniswort sowi essen verwanden verbalnom ausgangsbedeutung zuspeis grundnahrung ursprunglich wohl hulsenfrucht zusammen unorganisch t endung treten seit jahrhundert bezeichnung gemeinwestgermanisch sieh mittelniederdeutsch ovet avet ove ovest mittelniederlandisch niederlandisch ooft sowi altenglisch ofet t unterscheidung obst gemus biologisch kulturel bedingen daher unscharf regel stammen obst mehrjahrig gemus einjahrig pflanze laut lebensmitteldefinit zuckergehalt bei obst meist hoch botanisch sehen entstehen obst befruchten blute obst gemus entstehen pflanzenteil paprika tomaten kurbiss zucchini auberginen gurken frucht gehore laut obig botanisch definit obst befruchten blut entstehen einjahrig pflanze lebensmitteldefinit gemus gemeinhin wegen fehlend suße beziehungsweis saur fruchtgemus bezeichnen rhabarb hingegen blattstiel obst verwenden unten beschreiben einteilung obst obstartengruppen kernobst steinobst exotisch fruchen usw heuen handel ublich botanik dagegen fasst sammelbegriff obst derjenige sam frucht kultivieren wild wachsend pflanze zusammen allgemein roh gegesse angenehmem meist sußlich sauerlich geschmack sofern dabei sam handeln wegen hoch zuckergehalt verbunden hoch energiegehalt nahrhaft wahrend fruchen der sam haufig verzehren regel fruchtfleisch hoch wassergehalt daher geringe nahrweren besitze dank gehalt vitamin mineralsalzen stellen wichtig erganzung nahrung dar,,224
2910,7tcqz13XCiO5MROerDEafW_RS,deu,schreib kelln passiv prasen satz tee servieren,,7
2911,1yW8NfcJKn7GJWh3ZTScY_RS,deu,satz schreib prateritum,,3
2912,2YTPp0Fd86I8AXBxuwvwXl_RS,deu,schreib satz prateritum wohnen vergangenheit mehr mensch dorf,,8
2913,aiFacA52pmF7tDN3YCX2ZB_RS,deu,schreib satz prateritum fruh reise mehr welt,,7
2914,2XXPIBh92Vl9dMULQ3FYHt_RS,deu,schreib satz leben prateritum lang zeit dinosauri erd,,8
2916,1hIrUjChHJOaaDUNhiuRhl_RS,deu,schreib satz prateritum wochenend verkaufen fahrrad freund,,7
2917,2nwuhPsMP466vRSH9kQDVe_RS,deu,schreib schule prateritum gestern fruh bringen alina kind satz,,9
2918,1yjPgYdEwYp6QIR27uc1K6_RS,deu,viel satz prateritum gestern kommen schreib leuen versammlung,,8
2919,bsGPClmNxCavOMwhz66N2_RS,deu,schreib liegen satz prateritum wochenend feriengast strand,,7
2920,7eNLWMTTVw25DzhXee90tS_RS,deu,schreib satz prateritum gestern sehen neu film,,7
2921,1WkifMTIHzm8Wjvfqf05JR_RS,deu,schreib satz prateritum gestern erledigen juliu hausarbeit,,7
2922,4iHjZpiRisz5EFmRtjXyBy_RS,deu,schreib prateritum fruh schlafen satz gut,,6
2923,1KNsHkZklHs98RezYXSOQa_RS,deu,schreib satz damal prateritum geben geldschein,,6
2924,22qoPgC1ymQ9hIMmq0ArDH_RS,deu,schreib satz prateritum damal sagen wahrheit,,6
2925,RBapma10am8bRYtz9GPMU_RS,deu,schreib satz prateritum damal tragen lang haar,,7
2926,18wWqwEdU6P6KSydBls38f_RS,deu,schreib satz prasen witz erzahlen moritz,,6
2927,7C1qalZAde8awlL67P0zcq_RS,deu,schreib satz prasen olga auto bezahlen,,6
2928,4HLfA0h3x2yaMMEmpI7T8O_RS,deu,schreib satz prasen carlo raum verlassen,,6
2929,1gbMx6tyDeq7n4oJy192fW_RS,deu,schreib satz prasen passend reflexivpronom well center entspann,,8
