taskId,aspectId,name,description,categoryId,type,groupId
6819,ahLol0lVZw87NPIk1FUn4t,12362,is contained/10478,"Exactly, the car is inscribed 😊 The whole Taskbase teams wishes you 'Merry Christmas🎄' too and a very happy new year - we look very much forward to our future collaboration and an exciting year 2023. 🤩🥳",,CONCEPT,
6820,ahLol0lVZw87NPIk1FUn4t,12363,is not contained/10479,"You could also have mentioned what is written in the foreground of the picture. Give it a try, you got this! 💪",,MISCONCEPTION,
6821,ahLol0lVZw87NPIk1FUn4t,12366,is contained/10480,"Yes, the decorations are quite Christmassy! 😍",,CONCEPT,
6822,ahLol0lVZw87NPIk1FUn4t,12368,is contained/10483,"Correct, there are a few brick houses in the background! 🏠",,CONCEPT,
6823,ahLol0lVZw87NPIk1FUn4t,12370,is contained/10488,Are you sure you counted the dogs correctly? 🤓,,MISCONCEPTION,
6824,ahLol0lVZw87NPIk1FUn4t,12372,is contained/10490,It seems like you mixed up the colors of the truck! 🥹 May you give it another try? 🤩,,MISCONCEPTION,
6825,ahLol0lVZw87NPIk1FUn4t,12374,is not contained/10491,"Correct, the puppies are in a red truck.
",,CONCEPT,
6826,ahLol0lVZw87NPIk1FUn4t,12376,contains too little/10496,Hm... you did not mention the truck or the puppies.,,MISCONCEPTION,
6827,ahLol0lVZw87NPIk1FUn4t,12378,is not contained/10495,"Ouch, we kindly ask you to think about the protagonists of this picture - please try again🥹
",,MISCONCEPTION,
6828,ahLol0lVZw87NPIk1FUn4t,12384,is contained/10504,"Correct, the puppies are in a truck. 🙌
",,CONCEPT,
6829,ahLol0lVZw87NPIk1FUn4t,12386,is not contained/10505,You also could have mentioned what kind of vehicle the puppies are sitting in. You'll get there! 🙏,,MISCONCEPTION,
6830,ahLol0lVZw87NPIk1FUn4t,12396,correct statement/10524,Really? Are we looking at the same image? 🤔,,MISCONCEPTION,
6831,fPo1uw3NMfa9LEhACWeGd,12576,is contained/10834,Swear Words,,MISCONCEPTION,
6832,fPo1uw3NMfa9LEhACWeGd,12577,is contained/10837,Motivation,,MISCONCEPTION,
6833,fPo1uw3NMfa9LEhACWeGd,12578,is contained/10840,"Misconception: Wrong City
",,MISCONCEPTION,
6834,fPo1uw3NMfa9LEhACWeGd,12579,is match/10842,Tense - Past Simple,,CONCEPT,
6835,fPo1uw3NMfa9LEhACWeGd,12580,is not match freeform/10843,Tense - Past Simple,,MISCONCEPTION,
6836,fPo1uw3NMfa9LEhACWeGd,12581,correct statement/10844,Listening Comprehension - Main Reason,,CONCEPT,
6837,fPo1uw3NMfa9LEhACWeGd,12582,wrong statement/10845,Listening Comprehension - Main Reason,,MISCONCEPTION,
6838,fPo1uw3NMfa9LEhACWeGd,12583,correct statement/10847,Listening Comprehension - Secondary Reason,,CONCEPT,
6839,fPo1uw3NMfa9LEhACWeGd,12584,wrong statement/10848,Listening Comprehension - Secondary Reason,,MISCONCEPTION,
6840,fPo1uw3NMfa9LEhACWeGd,12585,empty answer/10850,Empty Answer,,MISCONCEPTION,
6841,fPo1uw3NMfa9LEhACWeGd,12586,wrong language/10851,Language EN,,MISCONCEPTION,
6842,fPo1uw3NMfa9LEhACWeGd,12587,capitalization initial/10854,Grammar Concepts - Capitalization,,MISCONCEPTION,
6843,fPo1uw3NMfa9LEhACWeGd,12588,is correct/10852,Grammar Concepts,,CONCEPT,
6844,fPo1uw3NMfa9LEhACWeGd,12589,correct/10853,Spelling,,CONCEPT,
6845,fPo1uw3NMfa9LEhACWeGd,12590,missing article/10855,Spelling - Article,,MISCONCEPTION,
6846,fPo1uw3NMfa9LEhACWeGd,12591,typo/10856,Spelling - Typo,,MISCONCEPTION,
6847,9Lo0DSVjE6679mt7AE6YoS,174788,diacritics accent,,,MISCONCEPTION,
6848,VOnvCYMdNe6nDEKzfBBYr,174788,diacritics accent,,,MISCONCEPTION,
6849,5oUQoH7HFks7PNZlPfqnsJ,174788,diacritics accent,,,MISCONCEPTION,
6850,9Lo0DSVjE6679mt7AE6YoS,174789,diacritics cedilla,,,MISCONCEPTION,
6851,VOnvCYMdNe6nDEKzfBBYr,174789,diacritics cedilla,,,MISCONCEPTION,
6852,5oUQoH7HFks7PNZlPfqnsJ,174789,diacritics cedilla,,,MISCONCEPTION,
6853,14OS9eQKgfv63ZY7d5k4T8,70950,Content,The student is able to use the correct content.,5.0,CONCEPT,55019.0
6854,14OS9eQKgfv63ZY7d5k4T8,70951,Content,The student is not able to use the correct content.,5.0,MISCONCEPTION,55019.0
6855,14OS9eQKgfv63ZY7d5k4T8,70952,Content too little,The student was not able to use the whole content.,5.0,MISCONCEPTION,55019.0
6856,14OS9eQKgfv63ZY7d5k4T8,70953,Word Order,The student is able to use the words in the correct order.,3.0,CONCEPT,55020.0
6857,14OS9eQKgfv63ZY7d5k4T8,70954,Word Order,The student is not able to use the correct word order.,3.0,MISCONCEPTION,55020.0
6858,4Yj5r8sAdfT6z0ujr3WhSC,171970,Zu viele Sätze,The answer contains too many sentences.,3.0,MISCONCEPTION,123141.0
6859,4Yj5r8sAdfT6z0ujr3WhSC,171969,Zu wenige Sätze,The answer contains too few sentences.,3.0,MISCONCEPTION,123141.0
6860,4Yj5r8sAdfT6z0ujr3WhSC,171967,Leere Antwort,The learner did not provide an answer.,3.0,MISCONCEPTION,123141.0
6861,4Yj5r8sAdfT6z0ujr3WhSC,171965,Format: Falsche Sprache,The learner did not answer in the correct language.,3.0,MISCONCEPTION,123139.0
6862,4Yj5r8sAdfT6z0ujr3WhSC,171945,Korrekte Rechtschreibung,The learner can correctly spell written text.,7.0,CONCEPT,123127.0
6863,4Yj5r8sAdfT6z0ujr3WhSC,171976,Separation,,,MISCONCEPTION,
6864,4Yj5r8sAdfT6z0ujr3WhSC,171977,Missing article,,,MISCONCEPTION,
6865,4Yj5r8sAdfT6z0ujr3WhSC,171978,Number mismatch,,,MISCONCEPTION,
6866,4Yj5r8sAdfT6z0ujr3WhSC,171948,Diskrepanz grammatikalisches Geschlecht/Nummer,The learner has made an error regarding grammatical gender/numbers.,678.0,MISCONCEPTION,123130.0
6867,4Yj5r8sAdfT6z0ujr3WhSC,171980,Elision,,,MISCONCEPTION,
6868,4Yj5r8sAdfT6z0ujr3WhSC,171981,Z vs tz,,,MISCONCEPTION,
6869,4Yj5r8sAdfT6z0ujr3WhSC,171982,I vs ie,,,MISCONCEPTION,
6870,4Yj5r8sAdfT6z0ujr3WhSC,171983,H vs no h,,,MISCONCEPTION,
6871,4Yj5r8sAdfT6z0ujr3WhSC,171984,Capitalization,,,MISCONCEPTION,
6872,4Yj5r8sAdfT6z0ujr3WhSC,171985,D vs t,,,MISCONCEPTION,
6873,4Yj5r8sAdfT6z0ujr3WhSC,171986,F vs ph,,,MISCONCEPTION,
6874,4Yj5r8sAdfT6z0ujr3WhSC,171987,K vs ck,,,MISCONCEPTION,
6875,4Yj5r8sAdfT6z0ujr3WhSC,171958,Rechtschreibung: Rechtschreibfehler,The learner has made a spelling mistake.,7.0,MISCONCEPTION,123127.0
6876,4Yj5r8sAdfT6z0ujr3WhSC,171989,Double consonant,,,MISCONCEPTION,
6877,4Yj5r8sAdfT6z0ujr3WhSC,171990,Double vowel,,,MISCONCEPTION,
6878,4Yj5r8sAdfT6z0ujr3WhSC,171991,D vs dt,,,MISCONCEPTION,
6879,4Yj5r8sAdfT6z0ujr3WhSC,171992,B vs p,,,MISCONCEPTION,
6880,4Yj5r8sAdfT6z0ujr3WhSC,171993,I vs y,,,MISCONCEPTION,
6881,4Yj5r8sAdfT6z0ujr3WhSC,171994,E vs ae,,,MISCONCEPTION,
6882,4Yj5r8sAdfT6z0ujr3WhSC,171995,Homonym,,,MISCONCEPTION,
6883,4Yj5r8sAdfT6z0ujr3WhSC,171998,Pleonasm,,,MISCONCEPTION,
6884,4Yj5r8sAdfT6z0ujr3WhSC,171999,Other,,,MISCONCEPTION,
6885,4Yj5r8sAdfT6z0ujr3WhSC,172000,Grammar,,,MISCONCEPTION,
6886,4Yj5r8sAdfT6z0ujr3WhSC,172001,Style,,,MISCONCEPTION,
6887,4Yj5r8sAdfT6z0ujr3WhSC,172002,Duplicate,,,MISCONCEPTION,
6888,4Yj5r8sAdfT6z0ujr3WhSC,172003,Missing negation word,,,MISCONCEPTION,
6889,4Yj5r8sAdfT6z0ujr3WhSC,172004,Missing spaces around punctuation,,,MISCONCEPTION,
6890,4Yj5r8sAdfT6z0ujr3WhSC,172005,To and infinitive,,,MISCONCEPTION,
6891,4Yj5r8sAdfT6z0ujr3WhSC,172006,Multiple whitespaces,,,MISCONCEPTION,
6892,4Yj5r8sAdfT6z0ujr3WhSC,172009,Strukturelle Elemente von Sätzen,The answer consists of correctly structured sentences.,678.0,CONCEPT,123128.0
6893,4Yj5r8sAdfT6z0ujr3WhSC,172021,is missing verb,,,MISCONCEPTION,
6894,4Yj5r8sAdfT6z0ujr3WhSC,171946,Satzintegrität: Kommasetzung,The learner has made a mistake in placing commas.,678.0,MISCONCEPTION,123128.0
6895,4Yj5r8sAdfT6z0ujr3WhSC,172027,Satzintegrität: Satzanfang Großschreibung,The learner did not caitalize the first word of a sentence.,7.0,MISCONCEPTION,123128.0
6896,4Yj5r8sAdfT6z0ujr3WhSC,172028,Satzintegrität: Satzende Satzzeichen,The learner made a mistake with the point terminal.,7.0,MISCONCEPTION,123128.0
6897,4Yj5r8sAdfT6z0ujr3WhSC,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6898,atOoDKljkeQ5MI1SEnEJSN,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6899,3mkboeyrKOC61fFrrPVHFp,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6900,2ezJ24ksPkl5xccVpuBAag,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6901,zhUY1CRUTt5J9eLf8anEr,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6902,88uTpL8NbsA8ItamLmWQOl,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6903,MeWfnN21TD5MlRoHkOAH4,172024,Follow punctuation rules,The student DOES NOT use punctuation correctly.,1.0,MISCONCEPTION,212086.0
6904,4Yj5r8sAdfT6z0ujr3WhSC,172916,Satzintegrität: Fehlendes Subjekt,The sentence does not contain a subject.,678.0,MISCONCEPTION,123128.0
6905,4Yj5r8sAdfT6z0ujr3WhSC,172012,Dummy return 1,,,CONCEPT,
6906,4Yj5r8sAdfT6z0ujr3WhSC,172015,Nonsense: Buchstabensalat,The answer consists of meaningless words like eojrherjvnje or jjjjjjjjjjjj.,3.0,MISCONCEPTION,123161.0
6907,4Yj5r8sAdfT6z0ujr3WhSC,176122,Nonsense: OffTopic,The answer is about something entirely else than the given task and example solution.,3.0,MISCONCEPTION,123161.0
6908,4Yj5r8sAdfT6z0ujr3WhSC,172016,Nonsense: Fluchwörter,The answer contains curse words or mean or obscene language.,3.0,MISCONCEPTION,123161.0
6909,4Yj5r8sAdfT6z0ujr3WhSC,172017,Nonsense: Aufgabe kopiert,The answer is an exact copy of the task description.,3.0,MISCONCEPTION,123161.0
6910,4Yj5r8sAdfT6z0ujr3WhSC,172033,Kongruenz: Subjekt Verb,Subjects and Verbs are congruent.,678.0,CONCEPT,123211.0
6911,4Yj5r8sAdfT6z0ujr3WhSC,172034,Kongruenz: Subjekt Verb,The answer contains verbs that are not congruent to their corresponding subject.,678.0,MISCONCEPTION,123211.0
6912,4Yj5r8sAdfT6z0ujr3WhSC,171961,Passender Inhalt,The learner talked about the topic given in the task description.,8.0,CONCEPT,123133.0
6913,4Yj5r8sAdfT6z0ujr3WhSC,171962,Unpassender Inhalt,The learner did not talk about the topic given in the task description.,8.0,MISCONCEPTION,123133.0
6914,9TuSZwcrJAN65leOc55ddq,181777,Empty Answer,The learner did not provide an answer.,3.0,MISCONCEPTION,133134.0
6915,9TuSZwcrJAN65leOc55ddq,181778,Wrong Language,The learner did not answer in the correct language.,3.0,MISCONCEPTION,133135.0
6916,9TuSZwcrJAN65leOc55ddq,181779,Rechtschreibung: Korrekte Rechtschreibung,The learner can correctly spell written text.,7.0,CONCEPT,133136.0
6917,9TuSZwcrJAN65leOc55ddq,181780,separation,,,MISCONCEPTION,133137.0
6918,9TuSZwcrJAN65leOc55ddq,181781,missing article,,,MISCONCEPTION,133137.0
6919,9TuSZwcrJAN65leOc55ddq,181782,number mismatch,,,MISCONCEPTION,133137.0
6920,9TuSZwcrJAN65leOc55ddq,181783,gender or number mismatch,,,MISCONCEPTION,
6921,9TuSZwcrJAN65leOc55ddq,181784,elision,,,MISCONCEPTION,133137.0
6922,9TuSZwcrJAN65leOc55ddq,181785,z vs tz,,,MISCONCEPTION,133137.0
6923,9TuSZwcrJAN65leOc55ddq,181786,i vs ie,,,MISCONCEPTION,133137.0
6924,9TuSZwcrJAN65leOc55ddq,181787,h vs no h,,,MISCONCEPTION,133137.0
6925,9TuSZwcrJAN65leOc55ddq,181788,capitalization,,,MISCONCEPTION,133137.0
6926,9TuSZwcrJAN65leOc55ddq,181789,d vs t,,,MISCONCEPTION,133137.0
6927,9TuSZwcrJAN65leOc55ddq,181790,f vs ph,,,MISCONCEPTION,133137.0
6928,9TuSZwcrJAN65leOc55ddq,181791,k vs ck,,,MISCONCEPTION,133137.0
6929,9TuSZwcrJAN65leOc55ddq,181792,Rechtschreibung: Rechtschreibfehler,The learner has made a spelling mistake.,7.0,MISCONCEPTION,133136.0
6930,9TuSZwcrJAN65leOc55ddq,181793,double consonant,,,MISCONCEPTION,133137.0
6931,9TuSZwcrJAN65leOc55ddq,181794,double vowel,,,MISCONCEPTION,133137.0
6932,9TuSZwcrJAN65leOc55ddq,181795,d vs dt,,,MISCONCEPTION,133137.0
6933,9TuSZwcrJAN65leOc55ddq,181796,b vs p,,,MISCONCEPTION,133137.0
6934,9TuSZwcrJAN65leOc55ddq,181797,i vs y,,,MISCONCEPTION,133137.0
6935,9TuSZwcrJAN65leOc55ddq,181798,s vs german double s,,,MISCONCEPTION,133137.0
6936,9TuSZwcrJAN65leOc55ddq,181799,e vs ae,,,MISCONCEPTION,133137.0
6937,9TuSZwcrJAN65leOc55ddq,181800,ss vs german double s,,,MISCONCEPTION,133137.0
6938,9TuSZwcrJAN65leOc55ddq,181801,homonym,,,MISCONCEPTION,133137.0
6939,9TuSZwcrJAN65leOc55ddq,181802,pleonasm,,,MISCONCEPTION,133137.0
6940,9TuSZwcrJAN65leOc55ddq,181803,helvetism,,,MISCONCEPTION,133137.0
6941,9TuSZwcrJAN65leOc55ddq,181804,other,,,MISCONCEPTION,133137.0
6942,9TuSZwcrJAN65leOc55ddq,181805,grammar,,,MISCONCEPTION,133137.0
6943,9TuSZwcrJAN65leOc55ddq,181806,style,,,MISCONCEPTION,133137.0
6944,9TuSZwcrJAN65leOc55ddq,181807,duplicate,,,MISCONCEPTION,133137.0
6945,9TuSZwcrJAN65leOc55ddq,181808,missing negation word,,,MISCONCEPTION,133137.0
6946,9TuSZwcrJAN65leOc55ddq,181809,missing spaces around punctuation,,,MISCONCEPTION,133137.0
6947,9TuSZwcrJAN65leOc55ddq,181810,to and infinitive,,,MISCONCEPTION,133137.0
6948,9TuSZwcrJAN65leOc55ddq,181811,multiple whitespaces,,,MISCONCEPTION,133137.0
6949,9TuSZwcrJAN65leOc55ddq,181812,das vs dass,,,MISCONCEPTION,133137.0
6950,9TuSZwcrJAN65leOc55ddq,181813,umlaut vs digraph,,,MISCONCEPTION,133137.0
6951,9TuSZwcrJAN65leOc55ddq,181814,Satzintegrität,The answer consists of correctly structured sentences.,678.0,CONCEPT,133138.0
6952,9TuSZwcrJAN65leOc55ddq,181815,is missing verb,,,MISCONCEPTION,133137.0
6953,9TuSZwcrJAN65leOc55ddq,181816,Kommasetzung,The learner has made a mistake in placing commas.,677.0,MISCONCEPTION,133138.0
6954,9TuSZwcrJAN65leOc55ddq,181817,Großschreibung erstes Wort,The learner did not caitalize the first word of a sentence.,7.0,MISCONCEPTION,133138.0
6955,9TuSZwcrJAN65leOc55ddq,181818,Satzende Satzzeichen,The learner made a mistake with the point terminal.,7.0,MISCONCEPTION,133138.0
6956,9TuSZwcrJAN65leOc55ddq,181819,punctuation,,,MISCONCEPTION,133137.0
6957,9TuSZwcrJAN65leOc55ddq,181820,is missing subject,,,MISCONCEPTION,133137.0
6958,9TuSZwcrJAN65leOc55ddq,181821,dummy return 1,,,CONCEPT,133137.0
6959,9TuSZwcrJAN65leOc55ddq,181822,Nonsense: Buchstabensalat,The answer consists of meaningless words like eojrherjvnje or jjjjjjjjjjjj.,13.0,MISCONCEPTION,133139.0
6960,9TuSZwcrJAN65leOc55ddq,181823,Nonsense: OffTopic,The answer is about something entirely else than the given task and example solution.,13.0,MISCONCEPTION,133139.0
6961,9TuSZwcrJAN65leOc55ddq,181824,Nonsense: Fluchwörter,The answer contains curse words or mean or obscene language.,13.0,MISCONCEPTION,133139.0
6962,9TuSZwcrJAN65leOc55ddq,181825,Nonsense: Aufgabe kopiert,The answer is an exact copy of the task description.,13.0,MISCONCEPTION,133139.0
6963,9TuSZwcrJAN65leOc55ddq,181826,Kongruenz: Subjekt Verb,Die/Der Lernende kann das Verb passend zum Subjekt angleichen.,678.0,CONCEPT,133140.0
6964,9TuSZwcrJAN65leOc55ddq,181827,Kongruenz: Subjekt Verb,Die/Der Lernende kann das Verb nicht passend zum Subjekt angleichen.,678.0,MISCONCEPTION,133140.0
6965,9TuSZwcrJAN65leOc55ddq,181828,Passender Inhalt,The learner talked about the topic given in the task description.,8.0,CONCEPT,133141.0
6966,9TuSZwcrJAN65leOc55ddq,181829,Unpassender Inhalt,The learner did not talk about the topic given in the task description.,8.0,MISCONCEPTION,133141.0
6967,7kfQxcEhCOr8wP9ZcZ6nIY,181835,Color of the Sun,A student is able to correctly define the color of the sun,,CONCEPT,133192.0
6968,7kfQxcEhCOr8wP9ZcZ6nIY,181837,Yellow 2.0,The student is not able to correctly difine the color of the sun ,,MISCONCEPTION,133192.0
6969,86N2W8g6gwC8QiZyDI2BCM,172409,Swiss Hotel Management Growth Strategy,Learner is able to correctly define the Swiss Hotel Management Growth Strategy,4.0,CONCEPT,123540.0
6970,86N2W8g6gwC8QiZyDI2BCM,172410,Swiss Hotel Management Growth Strategy,Learner is unable to answer correctly Swiss Hotel Management Growth Strategy,4.0,MISCONCEPTION,123540.0
6971,86N2W8g6gwC8QiZyDI2BCM,185944,Correct Spelling,Can correctly spell written text.,,CONCEPT,137676.0
6972,86N2W8g6gwC8QiZyDI2BCM,185945,Spelling Mistake,Incorrectly spell written text.,,MISCONCEPTION,137676.0
6973,5edp0FBG0cO97Dgropsigj,8851,digi1.1.10.C.5 Open task Concept,States that his seven-year-old son greets the customers.,5.0,CONCEPT,54928.0
6974,5edp0FBG0cO97Dgropsigj,8852,digi1.1.10.C.5 Open task Misconception,Answer doesn't state that his seven-year-old son greets the customers.,5.0,MISCONCEPTION,54928.0
6975,5edp0FBG0cO97Dgropsigj,9566,digi1.1.10.C.5 Open task Missing Statement,Answer is not complete,5.0,MISCONCEPTION,54928.0
6976,5edp0FBG0cO97Dgropsigj,9567,Unknown Congruence,Subject-verb congruence could not be determined.,,MISCONCEPTION,54950.0
6977,2Pp4PkI7NwM9sDo9IsGZ2r,9567,Unknown Congruence,Subject-verb congruence could not be determined.,,MISCONCEPTION,54950.0
6978,2N6MaY7sxt79dQh7G2UcXc,9567,Unknown Congruence,Subject-verb congruence could not be determined.,,MISCONCEPTION,54950.0
6979,15kxeWhEKDnaQToOCK9BR2,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6980,4SoK9JNTIY487QlTEdBLK5,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6981,2Pp4PkI7NwM9sDo9IsGZ2r,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6982,ayPDzULzxzX9PnNAmfLy7l,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6983,5Amm2v8zjNz7KXWSPKKKHM,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6984,amRTbx39hn38nSsZKNDDD3,71391,Wrong word order question sentence,The learner did not put the words in the correct order for a question sentence.,,MISCONCEPTION,54918.0
6985,15kxeWhEKDnaQToOCK9BR2,92373,Excluded answer,The learner used an answer that was given as an example in the task description,,MISCONCEPTION,55223.0
6986,2Pp4PkI7NwM9sDo9IsGZ2r,92373,Excluded answer,The learner used an answer that was given as an example in the task description,,MISCONCEPTION,55223.0
6987,BtlE2uJbuw5DhBy2yCw2l,92373,Excluded answer,The learner used an answer that was given as an example in the task description,,MISCONCEPTION,55223.0
6988,amRTbx39hn38nSsZKNDDD3,92373,Excluded answer,The learner used an answer that was given as an example in the task description,,MISCONCEPTION,55223.0
6989,15kxeWhEKDnaQToOCK9BR2,92127,Copied example,The student answered with the exact content of examples provided previously,4.0,CONCEPT,62931.0
6990,15kxeWhEKDnaQToOCK9BR2,92128,Copied example,The student answered with the exact content of examples provided previously,4.0,MISCONCEPTION,62931.0
6991,15kxeWhEKDnaQToOCK9BR2,100470,digi1.1.1.C.1,The learner's answer is off-topic and doesn't talk about how they practise/learn English.,5.0,MISCONCEPTION,62931.0
6992,4SoK9JNTIY487QlTEdBLK5,80695,Tense: Future Tense ,The learner used the correct tense.,1.0,CONCEPT,55123.0
6993,2eVgYZIzksr6mLoozqrBwk,80695,Tense: Future Tense ,The learner used the correct tense.,1.0,CONCEPT,55123.0
6994,9V2tJmWqyRe7HUepPXmjeq,80695,Tense: Future Tense ,The learner used the correct tense.,1.0,CONCEPT,55123.0
6995,aVueXyGrh7Y6yVh2pujEB0,80695,Tense: Future Tense ,The learner used the correct tense.,1.0,CONCEPT,55123.0
6996,4SoK9JNTIY487QlTEdBLK5,80696,Tense: Future Tense ,The learner did not use the correct tense.,1.0,MISCONCEPTION,55123.0
6997,2eVgYZIzksr6mLoozqrBwk,80696,Tense: Future Tense ,The learner did not use the correct tense.,1.0,MISCONCEPTION,55123.0
6998,9V2tJmWqyRe7HUepPXmjeq,80696,Tense: Future Tense ,The learner did not use the correct tense.,1.0,MISCONCEPTION,55123.0
6999,aVueXyGrh7Y6yVh2pujEB0,80696,Tense: Future Tense ,The learner did not use the correct tense.,1.0,MISCONCEPTION,55123.0
7000,4SoK9JNTIY487QlTEdBLK5,80697,Tense: Future Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55123.0
7001,2eVgYZIzksr6mLoozqrBwk,80697,Tense: Future Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55123.0
7002,9V2tJmWqyRe7HUepPXmjeq,80697,Tense: Future Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55123.0
7003,aVueXyGrh7Y6yVh2pujEB0,80697,Tense: Future Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55123.0
7004,4SoK9JNTIY487QlTEdBLK5,80758,Negative sentence,The answer is a negative sentence.,4.0,CONCEPT,55126.0
7005,2eVgYZIzksr6mLoozqrBwk,80758,Negative sentence,The answer is a negative sentence.,4.0,CONCEPT,55126.0
7006,4SoK9JNTIY487QlTEdBLK5,80759,Not Negative sentence,The answer is not a negative sentence,4.0,MISCONCEPTION,55126.0
7007,2eVgYZIzksr6mLoozqrBwk,80759,Not Negative sentence,The answer is not a negative sentence,4.0,MISCONCEPTION,55126.0
7008,2eVgYZIzksr6mLoozqrBwk,9289,Contains Verb Lemma,The answer contains the verb we were looking for.,4.0,CONCEPT,54951.0
7009,9V2tJmWqyRe7HUepPXmjeq,9289,Contains Verb Lemma,The answer contains the verb we were looking for.,4.0,CONCEPT,54951.0
7010,aVueXyGrh7Y6yVh2pujEB0,9289,Contains Verb Lemma,The answer contains the verb we were looking for.,4.0,CONCEPT,54951.0
7011,6f6eWYJq6Ly5RgdxmcB6z8,9289,Contains Verb Lemma,The answer contains the verb we were looking for.,4.0,CONCEPT,54951.0
7012,2eVgYZIzksr6mLoozqrBwk,9300,Does not contain Verb Lemma,The answer does not contain the correct verb.,4.0,MISCONCEPTION,54951.0
7013,9V2tJmWqyRe7HUepPXmjeq,9300,Does not contain Verb Lemma,The answer does not contain the correct verb.,4.0,MISCONCEPTION,54951.0
7014,aVueXyGrh7Y6yVh2pujEB0,9300,Does not contain Verb Lemma,The answer does not contain the correct verb.,4.0,MISCONCEPTION,54951.0
7015,6f6eWYJq6Ly5RgdxmcB6z8,9300,Does not contain Verb Lemma,The answer does not contain the correct verb.,4.0,MISCONCEPTION,54951.0
7016,9V2tJmWqyRe7HUepPXmjeq,80757,Positive sentence,The answer is a positive sentence.,4.0,CONCEPT,55126.0
7017,aVueXyGrh7Y6yVh2pujEB0,80757,Positive sentence,The answer is a positive sentence.,4.0,CONCEPT,55126.0
7018,9V2tJmWqyRe7HUepPXmjeq,80760,Not Positive sentence,The answer is not a positive sentence,4.0,MISCONCEPTION,55126.0
7019,aVueXyGrh7Y6yVh2pujEB0,80760,Not Positive sentence,The answer is not a positive sentence,4.0,MISCONCEPTION,55126.0
7020,aVueXyGrh7Y6yVh2pujEB0,9294,No Verb found,No verb could be detected in the answer.,4.0,MISCONCEPTION,54951.0
7021,6f6eWYJq6Ly5RgdxmcB6z8,9294,No Verb found,No verb could be detected in the answer.,4.0,MISCONCEPTION,54951.0
7022,6f6eWYJq6Ly5RgdxmcB6z8,80749,Contains too little Verb Lemma,The answer does not contains the number of verbs needed.,4.0,MISCONCEPTION,54951.0
7023,2oQTGDRRpLl9W8KpkYIXi2,8847,digi1.1.6.B.1 Main reason,The learner mentioned that Caroline moved to Edinburgh to study.,5.0,CONCEPT,63201.0
7024,2oQTGDRRpLl9W8KpkYIXi2,8849,digi1.1.6.B.1 Main reason,The learner did not mention that Caroline moved to Edinburgh to study.,5.0,MISCONCEPTION,63201.0
7025,2oQTGDRRpLl9W8KpkYIXi2,9092,digi1.1.6.B.1 Missing secondary reason,"The learner should have mentioned more secondary reasons (e.g. special atmosphere, friendly locals, different activities).",5.0,MISCONCEPTION,184986.0
7026,2oQTGDRRpLl9W8KpkYIXi2,9093,digi1.1.6.B.1 Secondary reason,"The learner mentioned one or more of the secondary reasons Caroline gave (e.g. special atmosphere, friendly locals, different activities).",5.0,CONCEPT,184986.0
7027,2oQTGDRRpLl9W8KpkYIXi2,9094,digi1.1.6.B.1 No secondary reason,"The learner did not mention any secondary reasons (e.g. special atmosphere, friendly locals, different activities).",5.0,MISCONCEPTION,184986.0
7028,2oQTGDRRpLl9W8KpkYIXi2,68220,digi1.1.6.B.1 Edinburgh,"The learner used the correct city ""Edinburgh"" in the answer.",5.0,CONCEPT,184990.0
7029,2oQTGDRRpLl9W8KpkYIXi2,68221,digi1.1.6.B.1 Main reason too little,The learner mentioned too little main reasons.,5.0,MISCONCEPTION,63201.0
7030,BtlE2uJbuw5DhBy2yCw2l,80429,digi1.1.3.D.1 - Dialogue about places,Learner's provided dialogue includes some conversation about places,5.0,CONCEPT,55102.0
7031,BtlE2uJbuw5DhBy2yCw2l,80430,digi1.1.3.D.1 - Dialogue about directions,Learner's provided dialogue includes some conversation about directions,5.0,CONCEPT,55102.0
7032,BtlE2uJbuw5DhBy2yCw2l,80431,digi1.1.3.D.1 - Dialogue about time,Learner's provided dialogue includes some conversation about time,5.0,CONCEPT,55102.0
