taskId,language,description,topic_id,word_count,sentence_count
270,219f5joqQql7XDySwYd25v,deu,Was zeigt die Geldflussrechnung? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),3497.0,13,3
271,8KQDnETWlW588jCixnINxC,deu,Nennen Sie die drei Bereiche der Geldflussrechnung. (1.5 Punkte),3497.0,9,2
272,4BVgGOMT8lc7a9OVzceRfy,deu,"Aus welchem Grund wird die Geldflussrechnung in die drei Bereiche Betriebstätigkeit, Investitionstätigkeit und Finanzierungstätigkeit gegliedert? Antworten Sie bitte in einem kurzen Satz. (1 Punkt)",3497.0,24,3
273,76nhkazQaKY95MpLDzRLxU,deu,Beschreiben Sie die indirekte Cashflow-Berechnung in einem kurzen Satz. (1 Punkt),3497.0,11,2
274,3I0z2itiCCK8beR3pvnKAB,deu,"Nennen Sie die drei Informationslücken von Bilanz und Erfolgsrechnung, die mit Hilfe der Geldflussrechnung geschlossen werden. (1.5 Punkte)",3497.0,18,2
275,3KaehXdPxUk9ronkE202Eq,deu,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt) «Die Erfolgsrechnung zeigt die Aufwände und Erträge einer Periode sowie die Ursachen für die Veränderung des Eigenkapitals und dessen Aufbau.»",3497.0,38,2
276,9joSdj86KKC9fiML1D4ECL,deu,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt) «Der Erfolg eines Unternehmens hängt eng mit dem Geldfluss zusammen. Die Erfolgsrechnung zeigt demzufolge dieselbe Zahl als Gewinn/Verlust wie die Geldflussrechnung als Zunahme/Abnahme der flüssigen Mittel.»",3497.0,44,3
277,3fOgFu7o7g8v4d4SkpwMC,deu,Ein Unternehmen weist in den letzten fünf Jahren jeweils einen stark negativen operativen Cashflow aus. Wie beurteilen Sie basierend auf dieser Information die Geschäftstätigkeit des Unternehmens? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),2986.0,35,4
278,9k6o4V3qB4k7Ts6ezK5cZT,deu,Ein Unternehmen weist in den letzten fünf Jahren jeweils einen stark negativen operativen Cashflow aus. Welchen Einfluss hat dies auf die Finanzierungsmassnahmen und die Investitionstätigkeit des Unternehmens? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),2986.0,36,4
279,33KQBcgBh187qHk5LUhgEe,deu,Was bedeutet ein negativer finanzieller Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),2986.0,17,3
280,2QXR9xomSRh911HWQchHCq,deu,Was bedeutet ein negativer investiver Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),2986.0,17,3
281,8KEdgw9QEyC5ISCU0kjxuh,deu,Was bedeutet ein positiver finanzieller Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),2986.0,17,3
282,6YNymtRvUNj66i8zNki3h2,deu,Was bedeutet ein positiver investiver Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),2986.0,17,3
283,5fffcrwUoxL9DvmznUa1r4,deu,Was ist mit dem Begriff Cashflow gemeint? Erklären Sie den Begriff Cashflow in einem kurzen Satz. (1 Punkt),2986.0,18,3
284,4basKSii3LSaDdxCST67bD,deu,Erklären Sie den Begriff Nettoinvestitionen in einem kurzen Satz. (1 Punkt),2986.0,11,2
285,5A3DWMsshT79Tz4FkxLX7i,deu,Der Free Cashflow ist definiert als Differenz zwischen dem Cashflow und den Nettoinvestitionen. Erklären Sie in einem kurzen Satz die Bedeutung des Free Cashflow. (1 Punkt),2986.0,26,3
300,5YSAZzIwF7X5TWAJC8e3GC,deu,"Ein geeignetes Planungsinstrument erleichtert das Zeitmanagement. Manuelle Zeitplanungsinstrumente wie eine Agenda oder ein Terminkalender haben den Vorteil, dass man sich beim handschriftlichen Erfassen besser auf die Ereignisse und Ziele konzentriert, die man aufschreibt. Elektronische Instrumente wie Smartphones oder Softwareprogramme wie Microsoft Outlook haben auch Vorteile. Welche?",2121.0,46,4
301,aW1cigyt9Dv8AuJ1NVEScY,deu,In der Regel unterscheidet man vier Stressoren. Welche zwei anderen Stressoren gibt es neben physischen Stressoren und physikalischen Stressoren?,2121.0,19,2
302,3JHeSWEVyIO5S90KA5w2SW,deu,"Was du noch nicht oder noch nicht vollständig erledigen konntest, musst du als Pendenzen für die nächste Planungsperiode vormerken. Welche Fragen musst du dir stellen, um aus der Verspätung zu lernen?",2121.0,31,2
303,4WzJ5WFl51g9ptTrLhU9Jx,deu,"Die Methode 635 sieht vor, dass sich von den sechs Teilnehmenden jede Person die Ideen der fünf anderen anhört. Wofür steht die Nummer drei?",2121.0,24,2
306,bmNTbN2PAUPb3dQzMSjL2J,deu,Ist $x = –2$ eine Lösung der Gleichung $\sqrt{x+6}=6+x^{2}$ ? Begründe deine Antwort rechnerisch.,998.0,14,2
315,agc5YUXf1h78fQClVlyL3B,deu,"Ein nicht ergonomischer Arbeitsplatz kann den Stress bei der Arbeit erhöhen. Welche Elemente des Arbeitsplatzes können Stressoren sein, wenn sie nicht optimal eingerichtet bzw. eingestellt sind?",2121.0,26,3
316,2M7PjGVb5NJ6AHpnIJele0,deu,"Was ist der korrekte Begriff für Material, das man einkauft und weiterverarbeitet?",,12,1
317,37to077dDzG9FI861q9PPj,deu,"Nennen Sie drei Elemente (stichwortartig), die dem Schreiner in seinem Produktionsprozess als Vorleistung dienen.",,14,1
318,10uWbJNdAWK7SMZLrzj4Uy,deu,"Nennen Sie drei Elemente (stichwortartig), die im Produktionsprozess des Schreiners als Investition fungieren.",,13,1
321,aAZ13FjbBFWaYnv8yBnrml,deu,"Beschreiben Sie kurz, was Sie unter dem Begriff des Sponsoring verstehen.",,11,1
323,48ehdboYg586wOdrB9eWvC,deu,Nennen Sie den ersten Schritt zur Erstellung einer Portfolioanalyse:,,9,1
324,V2YX6VyfNZ68E5B35toMD,deu,Beschreiben Sie in kurzen Sätzen Nachteile der Portfolioanalyse:,,8,1
325,5S8B2mvmpZp5T0qmfdYgVa,deu,Welche Risiken können beim Produktporfoliomanagement auftreten?,,6,1
326,14y80JayU309cnhK7tOFrq,deu,Nennen Sie die drei univariaten Statistiken.,,6,1
332,9wqqG3LAIy46f4WiRky43d,deu,Beschreibe deinen Tag in drei Stichworten.,1.0,6,1
336,7pPnbyBV2pVaNfgp46HzNs,deu,"Bilde aus dem Satzgefüge mehrere Sätze, die stilistisch besser (d.h. verständlicher) sind. Die Pilotin, die neben der Pionierin der Luftfahrt, wie wir sie heute kennen, Amelia Earhart, nicht in Vergessenheit geraten darf, weil sie ebenso mutig und erfolgreich war, ist Elly Beinhorn, eine Deutsche aus Hannover, die als erste Frau allein um die Welt flog.",3244.0,55,2
337,5T6iTNNbQm99Ibg3-410Om,deu,"Verdeutliche die Aussagen des unten stehenden Textes, indem du bei den nummerierten Stellen Konnektoren (z. B. weil, nämlich usw.) einfügst und die Sätze entsprechend umformulierst. Dadurch ergeben sich aus einfachen Sätzen zum Teil Satzgefüge. (1) Das Verlassen des Schlittens führt zu einer rapiden Verschlechterung von Bacons Gesundheitszustand. (2) Scharen von Ärzten reisen zu seiner Pflege aus der Hauptstadt an. (3) Der Stalljunge wird mit seinen wichtigen Beobachtungen nicht mehr zu Bacon vorgelassen. (4) Er führt das Experiment fort und stellt fest, dass am gefrorenen Huhn auch nach zwei Wochen keinerlei Zeichen von Verwesung festzustellen sind. (5) Schliesslich stirbt Bacon. (6) Der Stalljunge will den Ärzten das Ergebnis seines Experiments anvertrauen. (7) Diese interessieren sich nicht dafür. nach Bertolt Brechts Text Das Experiment.",3273.0,122,12
338,863IcwydXxA5U3mIe3fVqA,deu,Was passiert auf einem Bauernhof? Antworte in einem kurzen Satz.,,10,2
339,3MFNU0xZBMP8avxaE7ORjH,deu,Was gibt es in einer Schreinerwerkstatt? Antworte in einem kurzen Satz.,,11,2
341,1WuhVWGt29g7493WIHOipn,deu,"Beschreibe, wie man den Scheitelpunkt der Parabel findet, die in der Form $f(x)=ax^{2} + bx + c$ vorliegt. Verwende $f(x) =x^{2}-6x+8$ als Beispiel.",1020.0,23,2
378,WBpXGmPRwzaCY4ClvaQEF,deu,"Valérie, hingegen, ist sicher, dass eine Multimoment-(Stichproben-) Studie die geeignetste Herangehensweise (Technik) ist. Nennen Sie einen Vorteil der Multimoment-(Stichproben-) Studie.",3260.0,20,2
379,8x49ANzDeR68hd1Rve3HhF,deu,"Es existieren diverse unterschiedliche Erhebungstechniken. Valerie und Adrien werden sich nicht darüber einig, welche sich für ihr Anliegen am besten eignet. Adrien ist überzeugt, dass sich die Interviewtechnik am besten eignet. Nennen Sie einen Vorteil der Interviewtechnik.",3260.0,37,4
380,8nSPwIuZTuI7NbV8yYi3GA,deu,Beschreiben Sie die Phase «Rationale Einsicht» in einem kurzen Satz.,3260.0,10,1
381,T7VVus4cqt8rgQjgRR3rz,deu,Nennen Sie einen Nachteil der Multimoment-(Stichproben-) Studie.,3260.0,7,1
382,2SPSEO6CyXPatDRBRl5jVI,deu,Nennen Sie einen Nachteil der Interviewtechnik.,3260.0,6,1
383,7VEtWZ73oQo8phqt0dMguf,deu,Beschreiben Sie die Phase «Genehmigung / Neue Gerichtsbarkeit» in einem Satz.,3260.0,11,1
384,9UjOSEqJw3HaKHCRBEc1Wm,deu,Beschreiben Sie die Phase «Experimentieren / Lernen» in einem Satz.,3260.0,10,1
385,5uBTwJWddIH7ajvEqJF0TR,deu,Beschreiben Sie die Phase «Schock / Überraschung» in einem Satz.,3260.0,10,1
386,4NlwX5crHsL6M3Eaj1pd6A,deu,Beschreiben Sie die Phase «Verankerungsfähigkeiten / Kontinuierliche Verbesserung» in einem Satz.,3260.0,11,1
387,331yW9uCxx6afmJcSHxVgL,deu,Beschreiben Sie die Phase «Akzeptanz / Emotionale Krise» in einem Satz.,3260.0,11,1
388,41I0KxO9aLF9wiaoeTu0Hm,deu,Beschreiben Sie die Phase «Verweigerung der Realität» in einem Satz.,3260.0,10,1
390,2p9YifGrDyD6M2S6g6hBL1,deu,"Am Besuchsvormittag filmt eine Mutter das Geschehen im Klassenzimmer mit dem Smartphone. Lehrerin Bea spricht sie darauf an, worauf die Mutter antwortet, die Aufnahmen seien nur für den persönlichen Gebrauch. Wie muss Bea reagieren? Begründen Sie Ihre Antwort.",3465.0,38,4
407,8uADf6QNx3G8oj2gp8xRpD,deu,"Der unten stehende Text enthält viele bildhafte Ausdrücke. Gib in einem Stichwort an, aus welchem Bildbereich sie stammen. Dax schnuppert Höhenluft – Nervosität der Anleger sinkt. Nach der Zurückeroberung der 12.000-Punkte-Marke weist der Dax aktuell grössere Werte auf. Der deutsche Leitindex kletterte am Dienstag um 0.8 Prozent auf 12.113 Punkte und erreichte den höchsten Stand seit Oktober. Der EuroStoxx50 erklomm mit 3465 Punkten ein Achteinhalb-Monats-Hoch.",4256.0,65,6
408,1oCD1jwI7po7dpaMvSMJ1J,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Kopffüssler (Kinderzeichnung) aus der eigentlichen Bedeutung ‘FUSS’.",2030.0,36,2
409,4UKYL7KRBUa5ViOV9haVWp,deu,"Beschreibe im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die Wirkung der markierten Stilmittel. Wir danken den drei Generationen, die unserem Land im letzten Jahrhundert gedient haben; die es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten führten; die ein modernes, gerechtes und soziales Staatswesen geschaffen haben. Es bietet uns allen Sicherheit, Stabilität und Wohlstand . Dafür sind wir dankbar.",4256.0,61,4
410,aNOd4U6SQog6IADxUVpXuO,deu,"Forme den markierten Teilsatz in einen Nebensatz um. (Den nicht markierten Satz belässt du in seiner Form. Du musst allenfalls die Reihenfolge der Teilsätze umstellen). Sie gab die Prüfung frühzeitig ab, sie hatte sie nämlich bereits komplett gelöst.",3244.0,38,4
414,1ZufFiW9a807ypujXsic0G,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst: Nach der Feier wird die neue Bundesrätin die Bevölkerung persönlich begrüssen.",3175.0,32,1
415,5iMKx4H8snN6tkBDHegsqf,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst: Die Gemeinde wird die Politikerin gebührend empfangen.",3175.0,28,1
421,7NsFGRAqIZP9U1b0uPmtww,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen. Die Frau verdrehte ihm lückenlos den Kopf.,2025.0,18,3
422,4W9YF4hYaTV9bBIVhEtr5c,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen. Aufgrund dieser Sache bekommt der Angeklagte die Todesstrafe.,2025.0,19,3
423,78FzLm33yBg63G5hr4wKgF,deu,"In den SRF News vom 28.12.20 forderte der Epidemiologe Marcel Salathé, dass man endlich «alle Hebel in den Gang legt», um dem Coronavirus beizukommen. Was stimmt nicht an seiner Metapher?",2025.0,30,2
424,6hn3yXXHvj39b4spdQ9bTH,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Amsel, Drossel, Fink, Ente",2026.0,12,2
425,4Ama0xpL4uK6AjvRqyQMo2,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Habicht, Falke, Bussard",2026.0,11,2
426,6aK3d8r8moa9y3S3lTf7C9,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Föhre, Fichte, Lärche",2026.0,11,2
427,1uvVzrUUHrE8LJwQLiFWod,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Schienbein, Ellbogen, Oberschenkel",2026.0,11,2
428,24X3TRyW0Jt6svqbiTsBiL,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Buche, Tanne, Esche",2026.0,11,2
430,7VPVuBrw0r18QM9xDQ7ZJE,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Krug, Tasse, Schale",2026.0,11,2
431,6quwBPI1NXR9xsbY1DHxlX,deu,"Was ist der Oberbegriff zu den folgenden Ausdrücken? Bohrer, Säge, Ahle",2026.0,11,2
432,4trR3ZHlDpW7cDKyJCdxJW,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Sattler, Schuster, Tischler",2026.0,11,2
433,9ehb3DofQcf6TttW5Jm1Kj,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""sich über das eigene Schicksal auslassen""",2027.0,19,2
434,ajrUq4fvuCp6JUiYfQ2yml,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""Eine Person, die durch ihre äussere und Erscheinung und ihre Ausstrahlung beeindruckt.""",2027.0,25,2
435,abH6TLyqldz9KrKbGmKWca,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Sie hat vor zwei Jahren den Führerschein gemacht.»,2027.0,16,1
436,3LwN50CBOG57tLNM0Anwni,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er hat sie mit einer anderen betrogen .»,2027.0,16,1
437,3ojp1CALN4Z6RNarpLVgMZ,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er las ihr einen Teil aus Fontanes Roman vor.»,2027.0,17,1
438,57KoEnrtERL9DtQ2Xtde4p,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Die Rechnung schloss mit einem Manko .»,2027.0,15,1
439,6SkuQIAVQfP7eHljJLzXdU,deu,"Finde zu dem markierten Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""Er hat seine Aufgaben beizeiten erledigt.""",2027.0,18,2
440,1txurQg1Vkd8LgUpDBhC7G,deu,"Der Ausdruck Nachfahren stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre die Bildhaftigkeit des Ausdrucks.",2029.0,17,2
441,1MUH5u4GbSiavYOE26WQL0,deu,"Wandle den Satz im Indikativ in den richtigen Modus (Konjunktiv I oder II) um. Bedenke die Regeln der indirekten Rede! Einer der Polizisten gab zu bedenken, es verstrich noch nicht viel Zeit, ob sie nicht noch einmal nach Indizien suchen können.",3174.0,41,3
442,6Y6iUJjoOyX5OtyLxjGyDG,deu,"Wandle im folgenden Satz bestimmte Verbformen im Indikativ in den richtigen Modus (Konjunktiv I oder II) um. Beachte die verwendete Zeitform. Notiere in deiner Lösung den ganzen Satz. Wenn doch nur mehr Zeugen zur Verfügung stehen, dann kommt man vielleicht auf einen Hinweis, in welche Richtung sich die Fahndung entwickelt, dachte Fehlmann bei sich, richtete seine verschmierte Hornbrille und gab den Polizisten zu verstehen, sie haben nun den Tatort zu räumen.",3174.0,71,4
443,4JQNXfS7UhK8KjGmaVnqul,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst: Ob die neue Bundesrätin die in sie gesetzten Erwartungen einlösen kann, sei dahingestellt.",3175.0,34,1
444,4jYz7VZVRKq8J4iu5P3QPp,deu,"Bilde aus dem Satzgefüge einen einfachen Satz. Obschon wir anderes angenommen hatten, war die Wanderung unbeschwerlich und leicht.",3244.0,18,2
445,5HN7slrKIrW7fNmgPJeB7N,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken? Hocker, Sessel, Stuhl",2026.0,11,2
446,1dZ0IRmkNvh7rzTVdsJvGy,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er hat sie zu dieser Handlung genötigt .»,2027.0,16,1
447,2pOm6GRYkP98mPtG0O9fcC,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er hat sie aus ihrer misslichen Lage befreit .»,2027.0,17,1
448,3hrRxOCm6Rx88iZmVPa3jx,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""Optisch ins Blickfeld fallen""",2027.0,17,2
449,4HVfaJQaJg16fmQbcWsbKZ,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""Christliches Gotteshaus""",2027.0,15,2
450,4nPBmrb2EgI7oXah09z52B,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er ist gesetzlich dazu befugt .»,2027.0,14,1
451,53Ibf1ypuTb6ICkrkM3JnI,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""vom Gesetz her zugelassen""",2027.0,17,2
452,6xaDI85xVPLa5V9TUOjuks,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er hat Geschmack für Mode.»,2027.0,13,1
453,4HHBgB1dNwX7kWq1LefPUH,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Zinsfuss aus der eigentlichen Bedeutung ‘FUSS’.",2030.0,35,2
454,65iEjKQ9VdV9j376hoPie5,deu,"Ersetze die markierte bildhafte Wendung durch einen gleichbedeutenden Ausdruck. Da Tonio daheim seine Zeit vertrödelte, beim Unterricht langsamen und abgewandten Geistes war und bei den Lehrern schlecht angeschrieben stand, fielen seine Noten ins Bodenlose, was seinen Vater, einen Kaufmann aus Bremen, sehr erzürnte. Der Mutter Tonios jedoch, die Consuelo mit Vornamen hieß und überhaupt so anders war als die übrigen Damen der Stadt, weil der Vater sie sich einstmals von ganz unten auf der Landkarte heraufgeholt hatte, waren die Zeugnisse einerlei… Thomas Mann: Tonio Kröger (leicht verändert)",2030.0,87,3
455,75ejkZEV0JJaYKz9c8f0Ah,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Tischfuss aus der eigentlichen Bedeutung ‘FUSS’.",2030.0,35,2
456,1LfLWFIUbug87t4AbyBunm,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck ""seine Theorie fusst auf der Relativitätstheorie Einsteins"" aus der eigentlichen Bedeutung ‘FUSS’.",2030.0,41,2
457,37f5PPETYd0a80mhLlC231,deu,"Erkläre die Bildhaftigkeit des markierten Ausdrucks: Da Tonio daheim seine Zeit vertrödelte, beim Unterricht langsamen und abgewandten Geistes war und bei den Lehrern schlecht angeschrieben stand, fielen seine Noten ins Bodenlose, was seinen Vater, einen Kaufmann aus Bremen, sehr erzürnte. Der Mutter Tonios jedoch, die Consuelo mit Vornamen hieß und überhaupt so anders war als die übrigen Damen der Stadt, weil der Vater sie sich einstmals von ganz unten auf der Landkarte heraufgeholt hatte, waren die Zeugnisse einerlei… Thomas Mann: Tonio Kröger (leicht verändert)",2030.0,84,2
458,4WDMRbuii3racmSHxK6CX1,deu,"Erkläre die Bildhaftigkeit des markierten Ausdrucks: Da Tonio daheim seine Zeit vertrödelte, beim Unterricht langsamen undabgewandten Geistes war und bei den Lehrern schlecht angeschrieben stand, fielen seine Noten ins Bodenlose, was seinen Vater, einen Kaufmann aus Bremen, sehr erzürnte. Der Mutter Tonios jedoch, die Consuelo mit Vornamen hieß und überhaupt so anders war als die übrigen Damen der Stadt, weil der Vater sie sich einstmals von ganz unten auf der Landkarte heraufgeholt hatte, waren die Zeugnisse einerlei… Thomas Mann: Tonio Kröger (leicht verändert)",2030.0,83,2
459,51yP0ZrTaqYa7OCWqaCcI2,deu,"Erkläre die Bildhaftigkeit des markierten Ausdrucks: Da Tonio daheim seine Zeit vertrödelte, beim Unterricht langsamen undabgewandten Geistes war und bei den Lehrern schlecht angeschrieben stand, fielen seine Noten ins Bodenlose , was seinen Vater, einen Kaufmann aus Bremen, sehr erzürnte. Der Mutter Tonios jedoch, die Consuelo mit Vornamen hieß und überhaupt so anders war als die übrigen Damen der Stadt, weil der Vater sie sich einstmals von ganz unten auf der Landkarte heraufgeholt hatte, waren die Zeugnisse einerlei… Thomas Mann: Tonio Kröger (leicht verändert)",2030.0,84,2
460,6dbAP5zUF2g9WoGeGOrXmH,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Fussnote aus der eigentlichen Bedeutung ‘FUSS’.",2030.0,35,2
461,7MG57tAvi7Y8oSULEX7wFa,deu,"Lies die Beschreibung der Situation unten und überlege dir, mit welcher Redewendung oder mit welchem Sprichwort passend auf das Gesagte reagiert werden könnte. Schreibe eine Redewendung oder ein Sprichwort in das entsprechende Feld. An der Weihnachtsfeier überreicht deine Schwester dem Vater eine Weinkaraffe mit der Aussage: «Leider hat sie das vereinbarte Budget gesprengt!» Dein Vater fragt sofort nach, wie viel sie denn gekostet habe. Nun intervenierst du mit folgendem Sprichwort.",2042.0,70,4
462,94itUO2dTS270y92C9bPnP,deu,"Lies die Beschreibung der Situation unten und überlege dir, mit welcher Redewendung oder mit welchem Sprichwort passend auf das Gesagte reagiert werden könnte. Schreibe eine Redewendung oder ein Sprichwort in das entsprechende Feld. Am Morgen in der ersten Lektion werden die Themen für die bevorstehenden Referate zu den Literaturepochen verteilt. Einer deiner Kollegen erscheint zu spät zum Unterricht. Er beschwert sich bei dir, dass ihm die Lehrperson das letzte Thema zugeteilt hat, ohne ihn vorher gefragt zu haben. Welches Sprichwort könntest du ihm zur Antwort geben?",2042.0,86,6
463,3hBXtjTu5Qv8JVHjEZjVcP,deu,"Lies die Beschreibung der Situation unten und überlege dir, mit welcher Redewendung oder mit welchem Sprichwort passend auf das Gesagte reagiert werden könnte. Schreibe eine Redewendung oder ein Sprichwort in das entsprechende Feld. An der Schule werden Projekte zum Thema Nachhaltigkeit in Gruppen von jeweils vier Personen erarbeitet, wobei ihr euch mit einer nachhaltigen Produktion in der Textilbranche auseinandersetzt. Ihr findet Lösungsvorschläge, seid alle engagiert. Doch bei der Verschriftlichung eurer Resultate kommt es zu Kommunikationsschwierigkeiten, mehrere Personen arbeiten gleichzeitig am Dokument und berücksichtigen die gegenseitigen Aktualisierungen nicht. So kommt es, dass eine fehlerhafte Version eingereicht wird, was ihr leider zu spät bemerkt. Wie könnte die Gruppenarbeit als Sprichwort zusammengefasst werden?",2042.0,110,7
464,6buw4x5E4Yt92KVfYANu0e,deu,"Benenne im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die markierten Stilmittel mit der dir geläufigen Terminologie. Wir danken den drei Generationen, die unserem Land im letzten Jahrhundert gedient haben; die es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten führten; die ein modernes, gerechtes und soziales Staatswesen geschaffen haben. Es bietet uns allen Sicherheit, Stabilität und Wohlstand . Dafür sind wir dankbar.",4256.0,64,4
465,4gS8hQmqVgw6kgvB36NNpd,deu,"Beschreibe im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die Wirkung der Wiederholung (Anapher). (Die Rede wurde leicht verändert.) Wir danken den drei Generationen: Sie haben unserem Land im letzten Jahrhundert gedient; sie haben es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten geführt; sie haben ein modernes, gerechtes und soziales Staatswesen geschaffen. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",4256.0,66,5
466,aYv1YlTVwYT5OR12VphGYV,deu,"Der markierte Ausdruck ist eine Litotes. Welche Wirkung hat sie im folgenden Beispiel? Herzliche Gratulation zur bestandenen Prüfung, Sie sind so was von nicht durchgefallen !",3129.0,26,3
467,1jWZUBTxilv6u5vKKzdGjd,deu,Der markierte Ausdruck ist eine Metapher. Welche Wirkung hat sie im folgenden Beispiel? «Red Bull verleiht Flügel.» (Werbeslogan),3129.0,18,3
468,3heDEQb7vLO7cYkDr9ujfD,deu,Der markierte Ausdruck ist eine Metonymie. Welche Wirkung hat sie im folgenden Beispiel? Goethe und Schiller empfehle ich euch dringend zur Lektüre.,3129.0,22,3
469,3YUNTzs3sseacMGGi7Vgqw,deu,"Der Ausdruck Fuhr stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre seine Bedeutung.",2029.0,15,2
470,628BwQISFOM8TbKtjo6VQk,deu,"Der Ausdruck fahrlässig stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre seine Bedeutung.",2029.0,15,2
471,7ih8c5fyoJq5XozJcqOGQd,deu,"Der Ausdruck Fährte stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre seine Bedeutung.",2029.0,15,2
